degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random 
2.0,0.07692307692307693,4.0,2.0,3.0,1.0,0.0018211592713484855,0.26,8.45,0.005333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.027491233957923095,0.0002165751670208677,0.0,2.0,-0.3704719221204517,
2.0,0.07692307692307693,3.0,2.0,2.5,0.5,0.0009755079227397106,0.21487603305785125,7.3999999999999995,0.0025641025641025637,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.5,0.028841932285062485,4.2079774436987495e-05,0.0,2.0,1.513939997200078,
2.0,0.07692307692307693,4.0,2.0,3.0,1.0,0.001387248279740238,0.26,8.45,0.024820512820512813,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.028425020412223282,0.00011614480935205196,0.0,2.0,0.6184506440980957,
1.0,0.038461538461538464,8.0,8.0,8.0,0.0,0.025807523607248424,0.35135135135135137,10.116666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.01120194892256442,0.006280345818971923,0.0,1.0,0.6562278354667913,


13.0,0.48148148148148145,13.0,4.0,7.769230769230769,2.939226642237354,0.3394188789476754,0.46551724137931033,18.016666666666662,0.051239398461620685,0.0,3.0,2.0,4.0,0.0,0.0,43.0,5.0,13.0,0.38461538461538464,0.25125628140703515,0.06046424510699664,0.07902983758826901,30.0,5.0,-0.12138101498108193,
10.0,0.37037037037037035,13.0,5.0,8.5,3.0413812651491097,0.2728034069504645,0.45,16.683333333333334,0.036747614525392304,3.0,2.0,3.0,1.0,1.0,1.0,26.0,5.0,7.0,0.35555555555555557,0.286,0.04792428080854691,0.06347111738437271,16.0,5.0,-1.2511610649554668,
11.0,0.4074074074074074,13.0,4.0,8.181818181818182,3.1857119032609513,0.29435512409191283,0.45,17.016666666666662,0.03472885139551806,3.0,1.0,3.0,1.0,1.0,1.0,31.0,5.0,8.0,0.36363636363636365,0.27986348122866894,0.05204203192670291,0.06847208317385631,20.0,5.0,-0.5618299311427166,
4.0,0.14814814814814814,13.0,6.0,10.0,3.082207001484488,0.12252594038416277,0.39705882352941174,13.35,0.0016619183285849952,2.0,1.0,0.0,1.0,1.0,1.0,7.0,3.0,3.0,0.5,0.34210526315789475,0.021958314853052725,0.028505591871842616,3.0,4.0,-0.3537267946692919,
6.0,0.2222222222222222,13.0,6.0,9.5,2.8722813232690143,0.17265877720319486,0.4153846153846154,14.516666666666666,0.010184054628499072,3.0,2.0,0.0,0.0,1.0,1.0,12.0,4.0,5.0,0.4,0.2994652406417112,0.030976277793456675,0.04016442865285015,6.0,5.0,-0.15869855451519685,
13.0,0.48148148148148145,13.0,4.0,8.153846153846153,2.7131064751612923,0.3415297663115296,0.54,18.749999999999996,0.16511030122141243,1.0,4.0,1.0,3.0,2.0,2.0,43.0,5.0,15.0,0.38461538461538464,0.23798358733880423,0.06135994483442605,0.079425871552492,30.0,5.0,-0.6540623802392704,
10.0,0.37037037037037035,13.0,5.0,8.8,2.749545416973504,0.278563324778268,0.5,17.083333333333332,0.0745274273052051,2.0,0.0,5.0,5.0,3.0,3.0,29.0,5.0,8.0,0.4222222222222222,0.28185328185328185,0.047723004200040726,0.0648296032631117,19.0,5.0,2.6882162843520456,
8.0,0.2962962962962963,13.0,4.0,8.75,3.152380053229623,0.2186200282248479,0.42857142857142855,15.516666666666666,0.018022409689076355,4.0,3.0,2.0,0.0,3.0,0.0,19.0,4.0,8.0,0.39285714285714285,0.2599388379204893,0.039187497780662814,0.05087906441227642,11.0,5.0,0.3748500464070159,
12.0,0.4444444444444444,13.0,4.0,8.0,3.0550504633038935,0.3116201161252265,0.5192307692307693,18.083333333333332,0.10710246543579878,2.0,0.0,4.0,5.0,4.0,3.0,39.0,5.0,18.0,0.4090909090909091,0.2288135593220339,0.056836072910655455,0.07248798800732727,27.0,5.0,1.4941009619301526,
6.0,0.2222222222222222,11.0,4.0,7.666666666666667,2.357022603955158,0.1463095887802597,0.46551724137931033,15.083333333333336,0.04080764914098247,1.0,0.0,1.0,3.0,0.0,2.0,9.0,3.0,5.0,0.2,0.2847682119205298,0.031568166648077996,0.03394669973027795,3.0,5.0,1.2493216623305075,
8.0,0.2962962962962963,13.0,4.0,9.0,3.1622776601683795,0.22567304908113833,0.43548387096774194,15.683333333333332,0.025670625670625672,4.0,2.0,4.0,2.0,5.0,4.0,21.0,5.0,6.0,0.4642857142857143,0.2672672672672673,0.039564370934093984,0.052550432503770714,13.0,5.0,0.5495681249155103,
6.0,0.2222222222222222,13.0,5.0,9.833333333333334,2.7938424357067015,0.18893179978999797,0.4153846153846154,14.516666666666666,0.0036087369420702755,5.0,1.0,0.0,0.0,4.0,5.0,17.0,5.0,3.0,0.7333333333333333,0.32786885245901637,0.030044413019989356,0.04403028097678861,11.0,5.0,-1.6070683021164587,
5.0,0.18518518518518517,13.0,6.0,9.8,2.5612496949731396,0.15651860766726358,0.39705882352941174,13.766666666666666,0.0031135531135531133,1.0,2.0,1.0,1.0,1.0,1.0,10.0,4.0,3.0,0.5,0.36065573770491804,0.025812807606418596,0.03647034216913288,5.0,5.0,-0.5160202545255728,
9.0,0.3333333333333333,12.0,5.0,7.333333333333333,2.260776661041756,0.22126528008220922,0.4426229508196721,16.18333333333333,0.032315832315832314,0.0,1.0,1.0,1.0,0.0,5.0,17.0,3.0,8.0,0.2222222222222222,0.282798833819242,0.044164454828633536,0.05144857280113803,8.0,5.0,0.18401872911661982,
6.0,0.2222222222222222,13.0,7.0,10.333333333333334,1.9720265943665387,0.18799887614387503,0.46551724137931033,15.083333333333336,0.02329738163071496,1.0,4.0,0.0,0.0,2.0,2.0,13.0,4.0,4.0,0.4666666666666667,0.35714285714285715,0.030500428811423667,0.04372080977835577,7.0,5.0,-0.30367714875209617,
7.0,0.25925925925925924,13.0,4.0,7.857142857142857,3.481730744843983,0.16551423535630375,0.5294117647058824,16.333333333333332,0.4083798917132251,0.0,1.0,2.0,2.0,1.0,1.0,11.0,3.0,6.0,0.19047619047619047,0.22270742358078602,0.040334521114847824,0.038226418140843973,4.0,5.0,1.3120458627266878,
6.0,0.2222222222222222,13.0,1.0,7.833333333333333,3.7155828016013257,0.14662548381233304,0.4153846153846154,14.516666666666666,0.07685524352191019,2.0,0.0,2.0,4.0,3.0,0.0,11.0,3.0,6.0,0.3333333333333333,0.22641509433962265,0.03497034651630572,0.034103435132713855,5.0,5.0,-0.14892421014453822,
5.0,0.18518518518518517,13.0,9.0,11.0,1.4142135623730951,0.16836024293498267,0.4090909090909091,14.016666666666666,0.0016449599782933115,1.0,4.0,0.0,0.0,2.0,2.0,11.0,4.0,3.0,0.6,0.40298507462686567,0.025602516847477014,0.03924177296745846,6.0,5.0,-1.9227622234516584,
4.0,0.14814814814814814,12.0,7.0,9.5,2.0615528128088303,0.11701991949802563,0.43548387096774194,13.750000000000004,0.011965811965811967,1.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.5,0.2972972972972973,0.022506070985872078,0.02715290246335556,3.0,4.0,-0.03900640452040951,
5.0,0.18518518518518517,13.0,9.0,11.6,1.4966629547095764,0.1764436130080355,0.4090909090909091,14.016666666666666,0.001221001221001221,4.0,2.0,0.0,0.0,3.0,4.0,12.0,5.0,2.0,0.7,0.40425531914893614,0.0255409244760159,0.04111121129580313,7.0,5.0,0.046833780231640906,
2.0,0.07407407407407407,4.0,2.0,3.0,1.0,0.003873404505421945,0.30337078651685395,9.616666666666667,0.032288698955365625,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.02642545863694832,0.0005642001842571969,0.0,2.0,1.3707026293949096,
2.0,0.07407407407407407,4.0,2.0,3.0,1.0,0.002028223243311644,0.24770642201834864,8.433333333333334,0.003798670465337132,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.027674478729606017,0.00013501575599034172,0.0,2.0,0.137385350624587,
4.0,0.14814814814814814,7.0,2.0,3.75,2.0463381929681126,0.022496449947648794,0.4153846153846154,13.083333333333332,0.3713200379867046,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,0.0,0.06451612903225806,0.0438042902951129,0.004680160602034758,0.0,2.0,0.31695748928202927,
4.0,0.14814814814814814,4.0,1.0,2.25,1.0897247358851685,0.004886039982068079,0.3176470588235294,10.95,0.14339981006647676,0.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,0.0,0.15384615384615385,0.05216130410004513,0.0005880941508846311,0.0,2.0,0.5416712504472098,
1.0,0.037037037037037035,4.0,4.0,4.0,0.0,0.0011986297478668523,0.24324324324324326,7.7666666666666675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.016442579128045788,6.8907720843225e-05,0.0,1.0,-0.13738583254866435,
2.0,0.07407407407407407,4.0,2.0,3.0,1.0,0.003873404505421945,0.30337078651685395,9.616666666666665,0.032288698955365625,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.02642545863694832,0.0005642001842571967,0.0,2.0,-0.562805173146614,
2.0,0.07407407407407407,4.0,2.0,3.0,1.0,0.002028223243311644,0.24770642201834864,8.433333333333334,0.003798670465337132,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.027674478729606017,0.00013501575599033492,0.0,2.0,-1.175640651008619,
1.0,0.037037037037037035,6.0,6.0,6.0,0.0,0.017256135163255543,0.2967032967032967,9.433333333333328,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.010311259739991061,0.003995941779705059,0.0,1.0,-0.08494981492384136,


degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random 
2.0,0.25,3.0,3.0,3.0,0.0,0.24992136798356454,0.4444444444444444,4.416666666666667,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.08686155760123374,0.1531640682811717,0.0,2.0,-0.8465695078148324,
3.0,0.375,4.0,2.0,2.6666666666666665,0.9428090415820634,0.3538118865610397,0.5333333333333333,5.166666666666666,0.17857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.25,0.12387433026481603,0.020253897578242475,0.0,2.0,-1.1337848348200714,
2.0,0.25,3.0,3.0,3.0,0.0,0.24992136798356454,0.4444444444444444,4.416666666666666,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.08686155760123374,0.15316406828117166,0.0,2.0,-0.2881827211836125,
3.0,0.375,4.0,2.0,2.6666666666666665,0.9428090415820634,0.3538118865610396,0.5333333333333333,5.166666666666666,0.17857142857142852,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.25,0.12387433026481603,0.020253897578242433,0.0,2.0,0.6059076234395584,
4.0,0.5,3.0,3.0,3.0,0.0,0.49942550496882604,0.6666666666666666,6.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.2,0.1570564485358008,0.30632813656234337,0.0,2.0,-1.8199845122134686,
3.0,0.375,4.0,2.0,2.6666666666666665,0.9428090415820634,0.3538118865610396,0.5333333333333333,5.166666666666666,0.17857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.25,0.12387433026481603,0.020253897578242544,0.0,2.0,-2.149083283131598,
2.0,0.25,3.0,3.0,3.0,0.0,0.24992136798356454,0.4444444444444444,4.416666666666666,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.08686155760123374,0.1531640682811717,0.0,2.0,-0.7164101924672432,
3.0,0.375,4.0,2.0,2.6666666666666665,0.9428090415820634,0.3538118865610397,0.5333333333333333,5.166666666666666,0.17857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.25,0.12387433026481603,0.020253897578242502,0.0,2.0,-1.1647719200379256,
2.0,0.25,3.0,3.0,3.0,0.0,0.24992136798356454,0.4444444444444444,4.416666666666666,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.08686155760123374,0.15316406828117166,0.0,2.0,1.7822513978567116,


16.0,0.6956521739130435,13.0,3.0,7.8125,3.3018697354680726,0.3447351890913047,0.7666666666666667,19.5,0.14027182678077818,0.0,3.0,3.0,2.0,0.0,0.0,53.0,5.0,20.0,0.30833333333333335,0.20261941448382126,0.07942149337370785,0.07490434745802475,37.0,5.0,-0.4445025791774925,
11.0,0.4782608695652174,16.0,5.0,8.909090909090908,3.6792920626996475,0.2601355573200884,0.6571428571428571,17.0,0.050894033502729155,1.0,2.0,1.0,3.0,1.0,1.0,29.0,5.0,9.0,0.32727272727272727,0.25225225225225223,0.05550233376683246,0.05649784113459967,18.0,5.0,1.6736382568601693,
13.0,0.5652173913043478,16.0,5.0,8.692307692307692,3.6665770116347645,0.29763613083360646,0.696969696969697,18.0,0.07676915298398675,1.0,1.0,1.0,3.0,1.0,1.0,39.0,5.0,11.0,0.3333333333333333,0.2264957264957265,0.0649765642353631,0.06451019790958779,26.0,5.0,-0.7340654832888258,
3.0,0.13043478260869565,16.0,11.0,12.666666666666666,2.357022603955158,0.09108172536468871,0.5227272727272727,12.833333333333334,0.0012296881862099253,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,0.3333333333333333,0.3333333333333333,0.019229695028291763,0.01969480394347448,1.0,3.0,0.9118291935380702,
5.0,0.21739130434782608,16.0,6.0,10.6,3.7202150475476548,0.13057678921465982,0.5609756097560976,14.0,0.00505050505050505,1.0,1.0,0.0,0.0,1.0,1.0,9.0,3.0,4.0,0.4,0.2689655172413793,0.028402411722495115,0.028171386920746055,4.0,5.0,-0.0017739881453245276,
7.0,0.30434782608695654,16.0,5.0,9.428571428571429,3.6589281356759136,0.169323919188461,0.575,14.833333333333334,0.016983499592195247,3.0,2.0,1.0,3.0,1.0,1.0,14.0,4.0,6.0,0.3333333333333333,0.26865671641791045,0.03744017803399712,0.03670620423643933,7.0,5.0,-0.5114325619731608,
13.0,0.5652173913043478,16.0,5.0,9.153846153846153,3.548480798360245,0.31149368348375406,0.696969696969697,18.0,0.06852365452109696,2.0,4.0,4.0,4.0,2.0,2.0,43.0,5.0,15.0,0.38461538461538464,0.22796352583586627,0.06439775437244256,0.06755374999235488,30.0,5.0,2.839145966012547,
10.0,0.43478260869565216,16.0,6.0,9.8,3.370459909270543,0.2523861313253281,0.6388888888888888,16.5,0.0316734203562848,4.0,0.0,2.0,1.0,3.0,3.0,29.0,5.0,8.0,0.4222222222222222,0.2629815745393635,0.050466133336992236,0.05473972071120125,19.0,5.0,-0.5983581821110873,
11.0,0.4782608695652174,13.0,3.0,8.272727272727273,3.51854590552066,0.23952582384340698,0.6571428571428571,17.0,0.06664313946922643,0.0,3.0,3.0,2.0,3.0,0.0,26.0,4.0,13.0,0.2727272727272727,0.2087912087912088,0.05668506340913283,0.05183655778127303,15.0,5.0,-2.0202762371014353,
13.0,0.5652173913043478,16.0,5.0,8.615384615384615,3.6276388069389527,0.29603638337624305,0.696969696969697,18.0,0.07611786480072925,3.0,0.0,2.0,1.0,4.0,3.0,42.0,5.0,18.0,0.3717948717948718,0.20726495726495728,0.0649112531888233,0.06414769818431791,29.0,5.0,0.36826994862482376,
7.0,0.30434782608695654,13.0,5.0,8.428571428571429,2.920721185751553,0.15193445656751106,0.5897435897435898,15.0,0.02279896148182593,2.0,0.0,2.0,1.0,0.0,2.0,12.0,3.0,7.0,0.23809523809523808,0.23265306122448978,0.037955426176211796,0.03274942205212415,5.0,5.0,-0.39502756007280354,
11.0,0.4782608695652174,16.0,3.0,8.363636363636363,3.96054925650763,0.24287075034516675,0.6571428571428571,17.0,0.07831954916353892,3.0,2.0,5.0,5.0,4.0,4.0,28.0,5.0,8.0,0.3090909090909091,0.20496894409937888,0.05668603397391647,0.052617978513060173,17.0,5.0,2.0605877429642363,
6.0,0.2608695652173913,16.0,6.0,11.166666666666666,3.023059524536176,0.17204556746007918,0.575,14.5,0.004216073781291172,5.0,1.0,0.0,0.0,5.0,5.0,17.0,5.0,3.0,0.7333333333333333,0.2981651376146789,0.03228308271087065,0.03739002104992031,11.0,5.0,0.7768545939554367,
6.0,0.2608695652173913,16.0,5.0,10.166666666666666,3.8042374035044424,0.15741930499275694,0.5609756097560976,14.333333333333334,0.008908965430704558,1.0,2.0,1.0,3.0,1.0,1.0,13.0,4.0,5.0,0.4666666666666667,0.27941176470588236,0.03278530881143831,0.03419406453896491,7.0,5.0,0.9863418554747856,
9.0,0.3913043478260869,13.0,5.0,8.11111111111111,2.960647243216495,0.19838946065406304,0.6216216216216216,16.0,0.03396773729254547,1.0,1.0,4.0,4.0,0.0,5.0,17.0,3.0,8.0,0.2222222222222222,0.25888324873096447,0.04684801065626575,0.04312185742283121,8.0,5.0,0.4952940436502903,
6.0,0.2608695652173913,16.0,5.0,10.166666666666666,3.4840908267278117,0.15266161450267626,0.5609756097560976,14.333333333333334,0.010026092123278823,2.0,0.0,0.0,0.0,5.0,2.0,12.0,3.0,6.0,0.4,0.2644230769230769,0.03289300887802744,0.03304598999050896,6.0,5.0,-0.17594985266564062,
6.0,0.2608695652173913,16.0,6.0,11.333333333333334,3.197221015541813,0.1694277988934846,0.575,14.5,0.007398519355041094,2.0,4.0,0.0,0.0,2.0,2.0,13.0,4.0,4.0,0.4666666666666667,0.3273542600896861,0.03235524293157941,0.03669691038206678,7.0,5.0,0.010066691300088706,
6.0,0.2608695652173913,13.0,5.0,9.0,3.2145502536643185,0.1429592500534724,0.5348837209302325,14.0,0.011538844786926628,0.0,1.0,1.0,2.0,1.0,0.0,10.0,3.0,5.0,0.26666666666666666,0.30337078651685395,0.03303876750172831,0.031013661064876703,4.0,5.0,0.32997429240627096,
5.0,0.21739130434782608,16.0,6.0,10.4,3.9293765408777,0.13117929150379665,0.5348837209302325,13.666666666666668,0.003535353535353535,3.0,4.0,2.0,1.0,2.0,3.0,11.0,3.0,6.0,0.6,0.24822695035460993,0.02840227524659198,0.02838405639625926,6.0,5.0,0.3507686231286734,
5.0,0.21739130434782608,13.0,7.0,10.2,2.0396078054371136,0.12993273504351352,0.5348837209302325,13.666666666666668,0.0034322029206939686,0.0,0.0,0.0,0.0,3.0,0.0,10.0,3.0,5.0,0.5,0.28888888888888886,0.028100219420867163,0.028165153878744593,5.0,5.0,1.0210159500704976,
6.0,0.2608695652173913,13.0,5.0,9.0,3.4641016151377544,0.13685112339808497,0.575,14.5,0.012024335425869951,0.0,4.0,3.0,2.0,2.0,0.0,13.0,4.0,4.0,0.4666666666666667,0.20855614973262032,0.03341150888791282,0.029510317792338644,7.0,5.0,1.488941124763755,
5.0,0.21739130434782608,16.0,9.0,12.4,2.33238075793812,0.15361730778889335,0.5609756097560976,14.0,0.0022821381517033686,2.0,4.0,0.0,0.0,2.0,2.0,11.0,4.0,3.0,0.6,0.3584905660377358,0.02767493139866567,0.033291403158429836,6.0,5.0,0.7687567374731614,
5.0,0.21739130434782608,13.0,6.0,9.8,3.1874754901018454,0.12303512262994674,0.5476190476190477,13.833333333333334,0.004830917874396135,2.0,3.0,0.0,0.0,0.0,2.0,11.0,4.0,3.0,0.6,0.24242424242424243,0.02853639430453101,0.026551239659325196,6.0,5.0,0.45926656933497606,
5.0,0.21739130434782608,16.0,9.0,12.8,2.2271057451320084,0.15916448403715333,0.5609756097560976,14.0,0.001693958215697346,4.0,2.0,0.0,0.0,3.0,4.0,12.0,5.0,2.0,0.7,0.3619631901840491,0.027596908633314793,0.03450541582853015,7.0,5.0,-0.6090245613365569,


16.0,0.5517241379310345,13.0,3.0,7.375,3.295356581616017,0.36325028379467644,0.5087719298245614,20.766666666666662,0.09861601299952502,0.0,3.0,3.0,3.0,0.0,0.0,53.0,5.0,20.0,0.30833333333333335,0.19934102141680396,0.06892808292375596,0.08026697547722084,37.0,5.0,0.07906005165254945,
11.0,0.3793103448275862,16.0,4.0,8.454545454545455,3.7016860130004243,0.27259978909838684,0.5,18.616666666666664,0.08275686389819975,1.0,2.0,2.0,0.0,1.0,1.0,29.0,5.0,9.0,0.32727272727272727,0.24247226624405704,0.04862596661779825,0.060204557309102735,18.0,5.0,0.2766730545560471,
13.0,0.4482758620689655,16.0,4.0,8.23076923076923,3.6617323801267396,0.31230847093137853,0.5087719298245614,19.566666666666663,0.08117811307466478,1.0,1.0,2.0,4.0,1.0,1.0,39.0,5.0,11.0,0.3333333333333333,0.21581920903954802,0.056724147070229436,0.06888357284435644,26.0,5.0,-1.0639283132210349,
3.0,0.10344827586206896,16.0,10.0,12.0,2.8284271247461903,0.09559756061507481,0.4084507042253521,14.1,0.0008894362342638204,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,0.3333333333333333,0.3333333333333333,0.01635614229111223,0.021120113771246056,1.0,3.0,0.11335656536268808,
5.0,0.1724137931034483,16.0,7.0,10.6,3.49857113690718,0.1414501791536546,0.4461538461538462,15.566666666666666,0.008096801939166471,1.0,1.0,0.0,0.0,1.0,1.0,9.0,3.0,4.0,0.4,0.2689655172413793,0.02454973019638884,0.03114842233839637,4.0,5.0,-0.48439021201673327,
6.0,0.20689655172413793,16.0,5.0,9.333333333333334,3.9440531887330774,0.15720149740414177,0.453125,15.950000000000001,0.021478915093084902,1.0,2.0,0.0,0.0,1.0,1.0,11.0,4.0,4.0,0.3333333333333333,0.2903225806451613,0.028877434531403765,0.03467641069902755,5.0,5.0,-0.5221706731505003,
13.0,0.4482758620689655,16.0,4.0,8.692307692307692,3.5384615384615388,0.32628193736730227,0.5178571428571429,19.616666666666664,0.09386113319212422,2.0,4.0,5.0,5.0,2.0,2.0,43.0,5.0,15.0,0.38461538461538464,0.21794871794871795,0.0564935702957339,0.07203780434233355,30.0,5.0,0.08588350085900637,
9.0,0.3103448275862069,16.0,6.0,9.666666666666666,3.6209268304000717,0.24760015053904152,0.453125,17.266666666666662,0.017832592807237833,4.0,0.0,1.0,1.0,3.0,3.0,26.0,5.0,6.0,0.4722222222222222,0.27155172413793105,0.03972190716361787,0.054736973331940796,17.0,5.0,0.3945701643742639,
10.0,0.3448275862068966,13.0,3.0,8.1,3.5623026261113755,0.23655153708836738,0.4603174603174603,17.766666666666662,0.03381471148060542,0.0,3.0,3.0,3.0,3.0,0.0,24.0,4.0,12.0,0.3111111111111111,0.2123015873015873,0.044783767217490236,0.052200417293298676,14.0,5.0,-0.19978214321562907,
12.0,0.41379310344827586,16.0,4.0,8.333333333333334,3.92286743197994,0.29162255416613525,0.5,19.066666666666663,0.07294294154443387,3.0,0.0,1.0,2.0,4.0,3.0,37.0,5.0,14.0,0.3787878787878788,0.20948616600790515,0.05270527728566392,0.06438349435594316,25.0,5.0,-0.1607242802908798,
7.0,0.24137931034482757,13.0,5.0,8.285714285714286,2.813959371941744,0.16228819824805407,0.4603174603174603,16.566666666666666,0.02337848932676519,2.0,0.0,1.0,1.0,0.0,2.0,12.0,3.0,7.0,0.23809523809523808,0.23333333333333334,0.032953517328423707,0.03572284667038211,5.0,5.0,1.528348443216344,
10.0,0.3448275862068966,16.0,3.0,8.3,4.075536774462966,0.2383019606140666,0.5178571428571429,18.416666666666664,0.10258255279444792,3.0,2.0,4.0,2.0,4.0,4.0,25.0,5.0,6.0,0.3333333333333333,0.20114942528735633,0.04573848295406632,0.052524237734071465,15.0,5.0,0.002378127411795909,
6.0,0.20689655172413793,16.0,6.0,10.833333333333334,3.131382371342656,0.1841011683375367,0.43283582089552236,15.766666666666666,0.004451004539746933,5.0,1.0,0.0,4.0,5.0,5.0,17.0,5.0,3.0,0.7333333333333333,0.3062200956937799,0.02771688126494849,0.04072510920431381,11.0,5.0,-1.3340860496408864,
6.0,0.20689655172413793,16.0,5.0,9.666666666666666,3.6817870057290873,0.16690363121966265,0.4027777777777778,15.399999999999999,0.005733442802408319,1.0,2.0,2.0,5.0,1.0,1.0,13.0,4.0,5.0,0.4666666666666667,0.28125,0.0279856584080034,0.03694175154873556,7.0,5.0,2.027514863391209,
6.0,0.20689655172413793,16.0,5.0,9.666666666666666,3.590109871423003,0.16075221407165702,0.4264705882352941,15.6,0.009013947191287092,2.0,1.0,1.0,1.0,5.0,2.0,12.0,3.0,6.0,0.4,0.2653061224489796,0.028310405339122248,0.035521459974853134,6.0,5.0,-0.382075181337239,
5.0,0.1724137931034483,16.0,6.0,11.6,3.2619012860600183,0.1584881334999549,0.4264705882352941,15.266666666666666,0.002675150519978106,2.0,4.0,0.0,1.0,2.0,2.0,11.0,4.0,3.0,0.6,0.3422818791946309,0.02389157026416234,0.03504051225957929,6.0,5.0,-0.373967266664688,
6.0,0.20689655172413793,13.0,5.0,8.5,3.1490739379485304,0.15047159270918137,0.4142857142857143,15.266666666666666,0.007430213464696224,0.0,1.0,2.0,0.0,1.0,0.0,10.0,3.0,5.0,0.26666666666666666,0.3072289156626506,0.02844851566480489,0.03318216601042669,4.0,5.0,0.23070956622146097,
5.0,0.1724137931034483,16.0,6.0,10.2,3.919183588453085,0.14134545295980938,0.3918918918918919,14.733333333333333,0.002203065134099617,3.0,0.0,0.0,0.0,2.0,3.0,11.0,3.0,6.0,0.6,0.25547445255474455,0.02415253108839572,0.03126080113770865,6.0,5.0,0.35883894456754056,
5.0,0.1724137931034483,13.0,3.0,8.6,3.6110940170535577,0.11588950741299545,0.48333333333333334,15.91666666666667,0.1893484383143178,0.0,0.0,1.0,1.0,0.0,0.0,8.0,3.0,4.0,0.3,0.2066115702479339,0.027988321067245213,0.02544553108103421,3.0,4.0,-0.09206713600546236,
7.0,0.24137931034482757,13.0,3.0,7.857142857142857,3.562846832382836,0.14883088233893907,0.5087719298245614,17.166666666666668,0.18179277679241457,0.0,4.0,3.0,3.0,2.0,0.0,14.0,4.0,5.0,0.3333333333333333,0.16101694915254236,0.03612127741417484,0.03260180450434855,7.0,5.0,2.005083744116561,
4.0,0.13793103448275862,16.0,11.0,13.0,1.8708286933869707,0.14133547903658597,0.42028985507246375,14.766666666666666,0.0003078817733990148,2.0,4.0,0.0,1.0,2.0,2.0,9.0,4.0,2.0,0.8333333333333334,0.38144329896907214,0.019861388382135643,0.03125217264980871,5.0,4.0,-1.022768945155931,
5.0,0.1724137931034483,13.0,6.0,9.6,2.727636339397171,0.13056862891697169,0.4393939393939394,15.4,0.005555555555555556,2.0,3.0,0.0,1.0,0.0,2.0,11.0,4.0,3.0,0.6,0.24031007751937986,0.024746138200758373,0.028721831495975028,6.0,5.0,-0.9159319393347723,
4.0,0.13793103448275862,16.0,12.0,13.5,1.5,0.14751681795426175,0.42028985507246375,14.766666666666666,0.0,4.0,2.0,0.0,0.0,3.0,4.0,10.0,5.0,1.0,1.0,0.38,0.01979774845870656,0.032603150112645286,6.0,4.0,0.9622581894854271,
