degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random 
4.0,0.13793103448275862,17.0,6.0,11.5,4.6097722286464435,0.10853531895552108,0.453125,15.000000000000002,0.002509969505043397,2.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,2.0,0.6666666666666666,0.3111111111111111,0.019955973180142212,0.02349455633906306,4.0,4.0,-0.3866480683392427,
4.0,0.13793103448275862,15.0,1.0,7.5,5.408326913195984,0.06171201285135986,0.48333333333333334,15.500000000000002,0.15114160606771446,0.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,0.16666666666666666,0.07042253521126761,0.030586298152600173,0.013244017378149953,1.0,2.0,-0.9297549720342191,
17.0,0.5862068965517241,15.0,4.0,8.470588235294118,3.327561323230812,0.3681686864042613,0.6304347826086957,22.249999999999996,0.10005469855332214,0.0,4.0,6.0,4.0,2.0,2.0,67.0,5.0,26.0,0.36764705882352944,0.21662468513853905,0.07055276380434122,0.07967741434307553,50.0,5.0,-0.682686969333945,
10.0,0.3448275862068966,17.0,4.0,9.3,4.360045871318328,0.23279854913345327,0.5686274509803921,18.999999999999996,0.07482255019200831,2.0,0.0,1.0,0.0,3.0,3.0,29.0,5.0,8.0,0.4222222222222222,0.25265017667844525,0.04569092216361757,0.05036552316378694,19.0,5.0,0.7986377859546819,
12.0,0.41379310344827586,17.0,5.0,9.333333333333334,4.089281382128433,0.28239947859681125,0.5686274509803921,19.749999999999996,0.044327023470749925,4.0,2.0,2.0,2.0,4.0,4.0,39.0,5.0,11.0,0.4090909090909091,0.26024096385542167,0.051026231564993224,0.06111680910932975,27.0,5.0,-0.08981984286756463,
14.0,0.48275862068965514,17.0,3.0,8.857142857142858,3.9615498925320134,0.30583623605626997,0.6304347826086957,21.166666666666664,0.19268840242471066,2.0,0.0,5.0,0.0,3.0,3.0,46.0,5.0,14.0,0.3516483516483517,0.2163846838824577,0.06178708210298846,0.06612685337761666,32.0,5.0,-0.4134660103456108,
9.0,0.3103448275862069,17.0,1.0,10.11111111111111,4.909049340972116,0.214131629075843,0.5370370370370371,18.25,0.0876592960952567,3.0,1.0,3.0,3.0,1.0,1.0,23.0,5.0,6.0,0.3888888888888889,0.2485089463220676,0.04295755141917405,0.046329642661316665,14.0,5.0,-0.7503856400048559,
7.0,0.24137931034482757,15.0,5.0,9.571428571428571,3.81190401832181,0.16547390806112125,0.5,16.916666666666664,0.012977060850865543,0.0,2.0,1.0,1.0,2.0,2.0,16.0,4.0,5.0,0.42857142857142855,0.27137546468401486,0.03158882077224548,0.035771542926812436,9.0,5.0,0.036549494195743076,
11.0,0.3793103448275862,17.0,5.0,8.272727272727273,4.002065582373661,0.22887867523855066,0.5370370370370371,19.0,0.051774290618104,1.0,3.0,2.0,2.0,0.0,0.0,29.0,5.0,10.0,0.32727272727272727,0.21656050955414013,0.047685052612134016,0.049480795665021185,18.0,5.0,0.3959864648464363,
6.0,0.20689655172413793,14.0,5.0,10.0,2.8284271247461903,0.14347527451003939,0.48333333333333334,16.333333333333336,0.007742042440318303,0.0,2.0,0.0,1.0,2.0,2.0,14.0,4.0,5.0,0.5333333333333333,0.25742574257425743,0.027964462302783794,0.030997491114168982,8.0,5.0,0.875228180655533,
8.0,0.27586206896551724,17.0,4.0,9.625,4.741769184597665,0.18718563409931,0.5178571428571429,17.583333333333332,0.025714781933993753,4.0,2.0,1.0,1.0,4.0,4.0,19.0,5.0,5.0,0.39285714285714285,0.239247311827957,0.0358123164010679,0.040501621880912296,11.0,5.0,-0.834059486697362,
5.0,0.1724137931034483,17.0,7.0,12.0,3.687817782917155,0.14428578823396251,0.4603174603174603,15.500000000000004,0.0015482054890921886,2.0,0.0,0.0,0.0,3.0,3.0,12.0,4.0,3.0,0.7,0.3918918918918919,0.02338994628589506,0.031261941136114364,7.0,5.0,1.7368543103100897,
8.0,0.27586206896551724,17.0,5.0,10.125,4.2260353760942415,0.19484606469355695,0.5,17.33333333333333,0.014836756983960694,2.0,0.0,0.0,5.0,5.0,3.0,21.0,5.0,6.0,0.4642857142857143,0.2597402597402597,0.03516206199563722,0.04215654949957848,13.0,5.0,-0.4772475657403904,
6.0,0.20689655172413793,17.0,4.0,9.666666666666666,4.268749491621899,0.13909455542255217,0.453125,15.950000000000001,0.007128421660441365,3.0,5.0,1.0,1.0,3.0,5.0,13.0,4.0,5.0,0.4666666666666667,0.24242424242424243,0.027773373822813408,0.03011144945451919,7.0,5.0,1.1311181159322077,
5.0,0.1724137931034483,17.0,10.0,12.8,2.481934729198171,0.15077169119730316,0.4915254237288136,16.083333333333336,0.0015219933323381602,4.0,2.0,0.0,1.0,4.0,4.0,13.0,5.0,2.0,0.8,0.3496932515337423,0.023448218633716243,0.032625565447022775,8.0,5.0,-1.3843170266697264,
5.0,0.1724137931034483,17.0,9.0,12.4,2.870540018881465,0.1494949527649287,0.47540983606557374,15.750000000000004,0.000992063492063492,1.0,3.0,0.0,1.0,0.0,0.0,13.0,4.0,4.0,0.8,0.37662337662337664,0.023500338851277298,0.03238907425600233,8.0,5.0,0.04418760110956835,
5.0,0.1724137931034483,17.0,8.0,11.6,3.006659275674582,0.13828224852667348,0.46774193548387094,15.666666666666668,0.003221696201991768,3.0,1.0,0.0,3.0,1.0,1.0,10.0,4.0,3.0,0.5,0.3466666666666667,0.023515230544350178,0.029964744069682053,5.0,5.0,-0.5986776520428994,
6.0,0.20689655172413793,15.0,5.0,8.666666666666666,3.39934634239519,0.12303311421640281,0.47540983606557374,16.166666666666668,0.014958532846463882,4.0,1.0,3.0,0.0,1.0,1.0,10.0,3.0,5.0,0.26666666666666666,0.21311475409836064,0.028026748952301412,0.026592492456965943,4.0,5.0,-0.3563839047585041,
5.0,0.1724137931034483,14.0,6.0,10.2,2.85657137141714,0.12458958747384809,0.4603174603174603,15.500000000000004,0.004018590194698569,0.0,2.0,1.0,1.0,2.0,2.0,10.0,4.0,3.0,0.5,0.3181818181818182,0.023650422514982446,0.02692902194055167,5.0,5.0,-0.871354388701285,
5.0,0.1724137931034483,12.0,6.0,8.2,2.2271057451320084,0.10117972759372308,0.43283582089552236,15.116666666666667,0.007537577365163571,1.0,0.0,2.0,2.0,0.0,0.0,7.0,3.0,4.0,0.2,0.26126126126126126,0.024394892137639183,0.021836322120173928,2.0,5.0,2.460000626267823,
2.0,0.06896551724137931,4.0,3.0,3.5,0.5,0.005510417419503962,0.3258426966292135,10.749999999999998,0.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.020524512498845064,0.001038781523419279,1.0,2.0,-0.14630107622064517,
4.0,0.13793103448275862,4.0,1.0,2.5,1.118033988749895,0.011804450983597324,0.3717948717948718,12.749999999999998,0.0856243646884041,1.0,0.0,1.0,2.0,2.0,0.0,5.0,3.0,3.0,0.16666666666666666,0.0,0.038764022869932704,0.002338404777598159,1.0,2.0,-0.11107569181308369,
3.0,0.10344827586206896,14.0,2.0,6.666666666666667,5.2493385826745405,0.034999130229052496,0.4393939393939394,14.16666666666667,0.0954374853389632,0.0,1.0,2.0,1.0,0.0,1.0,4.0,3.0,2.0,0.3333333333333333,0.0,0.02571354396023685,0.007407891900477393,1.0,2.0,2.5815291215705667,
1.0,0.034482758620689655,4.0,4.0,4.0,0.0,0.0015600596013564745,0.27358490566037735,8.933333333333334,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.013238229360383318,0.00024923227329090033,0.0,1.0,-0.4176661333909194,
1.0,0.034482758620689655,9.0,9.0,9.0,0.0,0.022886253669095045,0.35365853658536583,11.283333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00905704327596868,0.004937914201960878,0.0,1.0,2.4976345578587353,
1.0,0.034482758620689655,4.0,4.0,4.0,0.0,0.006754878756677977,0.32954545454545453,10.333333333333332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.011500053144770492,0.001411576212246243,0.0,1.0,-0.3970918468361423,


15.0,0.5172413793103449,17.0,4.0,8.666666666666666,3.627058802329452,0.32435744304356773,0.6304347826086957,21.499999999999996,0.16718802945983477,1.0,3.0,4.0,4.0,0.0,0.0,53.0,5.0,19.0,0.3619047619047619,0.20977917981072555,0.06476498965244898,0.07022541079455456,38.0,5.0,0.8072760747012641,
6.0,0.20689655172413793,17.0,5.0,11.166666666666666,4.179978734661484,0.159117796088711,0.47540983606557374,16.166666666666668,0.0075698014918530706,2.0,0.0,0.0,1.0,1.0,1.0,12.0,4.0,4.0,0.4,0.3440366972477064,0.02735528576664417,0.03449915783311839,6.0,5.0,-1.4011950579969563,
12.0,0.41379310344827586,17.0,5.0,9.666666666666666,3.9651257511234395,0.27974485926535186,0.5686274509803921,19.749999999999996,0.05725961632945115,3.0,1.0,0.0,1.0,1.0,1.0,38.0,5.0,10.0,0.3939393939393939,0.24232081911262798,0.051212510359590485,0.06059671575655281,26.0,5.0,0.3905486156403785,
9.0,0.3103448275862069,17.0,5.0,9.666666666666666,4.320493798938573,0.2153755565438964,0.5272727272727272,18.08333333333333,0.02032396070718296,3.0,1.0,3.0,1.0,1.0,1.0,26.0,5.0,8.0,0.4722222222222222,0.2579957356076759,0.039367412610122554,0.04668266854770907,17.0,5.0,1.0749306083560102,
4.0,0.13793103448275862,17.0,6.0,11.5,4.6097722286464435,0.10858826191373885,0.453125,15.000000000000002,0.002509969505043397,2.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,2.0,0.6666666666666666,0.3111111111111111,0.01993293649690478,0.023536744734867766,4.0,4.0,-0.6814417580733373,
4.0,0.13793103448275862,15.0,1.0,7.5,5.408326913195984,0.06172536771731558,0.48333333333333334,15.500000000000002,0.15032058800531709,0.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,0.16666666666666666,0.07042253521126761,0.03057935745670633,0.013264979894687227,1.0,2.0,1.572887326077676,
17.0,0.5862068965517241,15.0,4.0,8.470588235294118,3.2740988353119405,0.3683786912566157,0.6304347826086957,22.249999999999996,0.10664336850406107,0.0,4.0,6.0,2.0,2.0,2.0,67.0,5.0,26.0,0.36764705882352944,0.21662468513853905,0.07069912834250476,0.07981268406440714,50.0,5.0,-2.4179819782621896,
10.0,0.3448275862068966,17.0,4.0,9.3,4.290687590584987,0.2328909519316211,0.5686274509803921,18.999999999999996,0.0797691840179525,2.0,0.0,1.0,3.0,3.0,3.0,29.0,5.0,8.0,0.4222222222222222,0.25265017667844525,0.0458401402157603,0.050443608790920955,19.0,5.0,-0.8489202762383173,
12.0,0.41379310344827586,17.0,5.0,9.25,4.105382645584534,0.2823510494461831,0.5576923076923077,19.58333333333333,0.0397087968697647,4.0,2.0,2.0,0.0,4.0,4.0,39.0,5.0,11.0,0.4090909090909091,0.26373626373626374,0.05072361102398017,0.06117898727530355,27.0,5.0,2.433943983773211,
14.0,0.48275862068965514,17.0,3.0,8.857142857142858,3.907084094622098,0.3059631324845145,0.6304347826086957,21.166666666666664,0.19599300012586013,2.0,0.0,5.0,5.0,3.0,3.0,46.0,5.0,14.0,0.3516483516483517,0.2163846838824577,0.061899293870782066,0.06623193952029822,32.0,5.0,-1.5335078125895667,
8.0,0.27586206896551724,17.0,5.0,11.25,3.929058411375428,0.21170532182027058,0.5178571428571429,17.583333333333332,0.018693778853877376,3.0,1.0,0.0,1.0,1.0,1.0,22.0,5.0,5.0,0.5,0.29691211401425177,0.03514583383748106,0.045870904294513,14.0,5.0,0.5276202285782962,
7.0,0.24137931034482757,15.0,5.0,9.571428571428571,3.81190401832181,0.16560271620763461,0.5,16.916666666666664,0.012977060850865543,0.0,2.0,1.0,2.0,2.0,2.0,16.0,4.0,5.0,0.42857142857142855,0.27137546468401486,0.03157787170696811,0.0358406921010925,9.0,5.0,0.032459231323934974,
11.0,0.3793103448275862,17.0,5.0,8.272727272727273,3.933328664142534,0.22901581673860577,0.5370370370370371,19.0,0.054750481094294486,1.0,3.0,3.0,3.0,0.0,0.0,29.0,5.0,10.0,0.32727272727272727,0.21656050955414013,0.047830126966990835,0.049560713104237666,18.0,5.0,2.7936424844120147,
6.0,0.20689655172413793,14.0,5.0,9.833333333333334,2.9107081994288304,0.1432865387695649,0.47540983606557374,16.16666666666667,0.006941549829480863,0.0,2.0,2.0,0.0,2.0,2.0,14.0,4.0,5.0,0.5333333333333333,0.2639593908629442,0.027618791209259044,0.030998019396924512,8.0,5.0,-0.743458735926657,
8.0,0.27586206896551724,17.0,4.0,9.625,4.741769184597665,0.1872646500416887,0.5178571428571429,17.583333333333332,0.025714781933993753,4.0,2.0,2.0,6.0,4.0,4.0,19.0,5.0,5.0,0.39285714285714285,0.239247311827957,0.03573307617750695,0.0405715187002882,11.0,5.0,-1.3812675753956096,
5.0,0.1724137931034483,17.0,7.0,12.0,3.687817782917155,0.1443362043320514,0.4603174603174603,15.500000000000004,0.0015482054890921886,2.0,0.0,0.0,3.0,3.0,3.0,12.0,4.0,3.0,0.7,0.3918918918918919,0.02335008606099105,0.031315441328288375,7.0,5.0,2.06370803580147,
8.0,0.27586206896551724,17.0,5.0,10.125,4.2260353760942415,0.19498077034948783,0.5,17.33333333333333,0.014836756983960694,2.0,0.0,3.0,3.0,5.0,3.0,21.0,5.0,6.0,0.4642857142857143,0.2597402597402597,0.03514013226244048,0.042235712531634835,13.0,5.0,0.5337784589382905,
6.0,0.20689655172413793,17.0,4.0,9.666666666666666,4.268749491621899,0.13918133989162101,0.453125,15.950000000000001,0.007128421660441365,3.0,5.0,1.0,1.0,3.0,5.0,13.0,4.0,5.0,0.4666666666666667,0.24242424242424243,0.027752424714100395,0.03016625696462109,7.0,5.0,1.2738155099761468,
6.0,0.20689655172413793,17.0,1.0,10.833333333333334,4.946940693218609,0.15268679714594252,0.5087719298245614,16.75,0.07048751057371747,4.0,2.0,2.0,4.0,4.0,4.0,14.0,5.0,3.0,0.5333333333333333,0.25675675675675674,0.031563458015714266,0.033067081494070776,8.0,5.0,1.2816768064526003,
5.0,0.1724137931034483,17.0,9.0,12.4,2.870540018881465,0.14958273477194556,0.47540983606557374,15.750000000000004,0.000992063492063492,1.0,3.0,0.0,4.0,0.0,0.0,13.0,4.0,4.0,0.8,0.37662337662337664,0.02350027127498832,0.03244650609515943,8.0,5.0,1.2187888866517547,
5.0,0.1724137931034483,17.0,8.0,11.6,3.006659275674582,0.13836173801406304,0.46774193548387094,15.666666666666668,0.003221696201991768,3.0,1.0,0.0,1.0,1.0,1.0,10.0,4.0,3.0,0.5,0.3466666666666667,0.02351658670700765,0.030017694589196883,5.0,5.0,0.7746529378549244,
6.0,0.20689655172413793,15.0,5.0,8.666666666666666,3.39934634239519,0.12306430033885271,0.47540983606557374,16.166666666666668,0.014958532846463882,4.0,1.0,0.0,0.0,1.0,1.0,10.0,3.0,5.0,0.26666666666666666,0.21311475409836064,0.027950401246751487,0.02663619291150289,4.0,5.0,1.378610117526847,
5.0,0.1724137931034483,14.0,6.0,10.2,2.85657137141714,0.12474124891727727,0.4603174603174603,15.500000000000004,0.004018590194698569,0.0,2.0,1.0,0.0,2.0,2.0,10.0,4.0,3.0,0.5,0.3181818181818182,0.02369035856834606,0.026985379241996663,5.0,5.0,-0.10377570725396795,
5.0,0.1724137931034483,12.0,6.0,8.0,2.1908902300206643,0.10094942862509547,0.4264705882352941,14.950000000000001,0.005792913982569156,1.0,0.0,1.0,2.0,0.0,0.0,7.0,3.0,4.0,0.2,0.27102803738317754,0.024030402031029848,0.02182006759385958,2.0,5.0,1.5995019429429493,
2.0,0.06896551724137931,4.0,3.0,3.5,0.5,0.005517933693208282,0.3258426966292135,10.749999999999998,0.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.02052757951003561,0.0010410075470740476,1.0,2.0,-0.06202875561042706,
4.0,0.13793103448275862,4.0,1.0,2.5,1.118033988749895,0.01181592706812744,0.3717948717948718,12.749999999999998,0.0856243646884041,1.0,0.0,1.0,2.0,2.0,0.0,5.0,3.0,3.0,0.16666666666666666,0.0,0.03876683377598865,0.002343001654545519,1.0,2.0,0.470212638245688,
3.0,0.10344827586206896,14.0,2.0,6.666666666666667,5.2493385826745405,0.035030790775449315,0.4393939393939394,14.16666666666667,0.09625850340136055,0.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,2.0,0.3333333333333333,0.0,0.02572225846743912,0.0074217024290535475,1.0,2.0,-0.7530148796267974,
1.0,0.034482758620689655,4.0,4.0,4.0,0.0,0.0015619167359602593,0.27358490566037735,8.933333333333334,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.013238826424080231,0.00024978559353228065,0.0,1.0,0.3116307324477247,
1.0,0.034482758620689655,6.0,6.0,6.0,0.0,0.01630216892423424,0.3411764705882353,10.783333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.009471435897889197,0.0035252559729749187,0.0,1.0,0.36206384228173005,
1.0,0.034482758620689655,4.0,4.0,4.0,0.0,0.006758120744776267,0.32954545454545453,10.333333333333332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.011498579349547025,0.0014141692430135783,0.0,1.0,-0.20981699151464467,


11.0,0.42307692307692313,14.0,5.0,8.909090909090908,2.9986222731764802,0.30130350824873275,0.5416666666666666,17.5,0.058764323395902325,2.0,3.0,2.0,6.0,0.0,0.0,37.0,5.0,11.0,0.4727272727272727,0.2642967542503864,0.0547691185237532,0.07012494945765939,26.0,5.0,-0.8254685529737932,
6.0,0.23076923076923078,14.0,4.0,9.333333333333334,3.34995854037363,0.17175075849660054,0.43333333333333335,14.233333333333334,0.007438210911895123,1.0,0.0,1.0,0.0,1.0,1.0,12.0,4.0,4.0,0.4,0.3522727272727273,0.03219577781879089,0.039969676839334646,6.0,5.0,-0.07626754373082881,
11.0,0.42307692307692313,14.0,4.0,8.727272727272727,3.3868974563994834,0.2936130126760486,0.5,17.23333333333333,0.04888023312719669,3.0,2.0,1.0,4.0,1.0,1.0,33.0,5.0,8.0,0.4,0.2692913385826772,0.05560737170396536,0.0682908582449601,22.0,5.0,1.2792808246126137,
8.0,0.3076923076923077,14.0,5.0,8.875,3.4798527267687636,0.22280581400719388,0.4642857142857143,15.566666666666666,0.014903258684635202,3.0,2.0,1.0,2.0,1.0,1.0,22.0,5.0,6.0,0.5,0.2946708463949843,0.04116868266451633,0.05191766546210557,14.0,5.0,-1.2615258090516495,
14.0,0.5384615384615385,14.0,4.0,8.214285714285714,2.858035574820365,0.3629640713306084,0.5909090909090909,19.166666666666664,0.1012215739725861,0.0,1.0,4.0,3.0,2.0,2.0,53.0,5.0,20.0,0.42857142857142855,0.2462159434914228,0.06914302922493652,0.08449637089862637,39.0,5.0,-0.1605497687916634,
9.0,0.34615384615384615,14.0,5.0,8.777777777777779,2.8974232912011773,0.25295037107610907,0.52,16.5,0.041033794815171325,1.0,0.0,0.0,0.0,3.0,3.0,27.0,5.0,7.0,0.5,0.3132832080200501,0.04606964855848222,0.058921101068296525,18.0,5.0,0.22091240016961983,
10.0,0.38461538461538464,14.0,4.0,8.8,3.515679166249389,0.2769425316868769,0.5306122448979592,17.0,0.04498827892755017,4.0,4.0,3.0,2.0,4.0,4.0,31.0,5.0,9.0,0.4666666666666667,0.29411764705882354,0.05054975542784031,0.06448247836795554,21.0,5.0,-1.2231787772678184,
14.0,0.5384615384615385,14.0,1.0,7.714285714285714,3.347249861102852,0.34309991740201656,0.5909090909090909,19.166666666666664,0.174155291402255,1.0,0.0,5.0,5.0,3.0,3.0,46.0,5.0,14.0,0.3516483516483517,0.22799575821845175,0.07301625281220855,0.07980313049989486,32.0,5.0,0.2787444752057458,
9.0,0.34615384615384615,14.0,3.0,9.222222222222221,3.6447154370792725,0.24373816820893648,0.5652173913043478,17.0,0.3377452803606649,3.0,2.0,1.0,4.0,1.0,1.0,23.0,5.0,6.0,0.3888888888888889,0.26174496644295303,0.04966928274698139,0.05657992138958756,14.0,5.0,0.24282615572337737,
6.0,0.23076923076923078,14.0,5.0,9.166666666666666,3.131382371342656,0.16623764302033892,0.4406779661016949,14.4,0.009405594405594405,0.0,1.0,0.0,1.0,2.0,2.0,13.0,4.0,4.0,0.4666666666666667,0.29775280898876405,0.032310524975068,0.03866976019681238,7.0,5.0,0.5903594234764699,
11.0,0.42307692307692313,14.0,4.0,7.636363636363637,3.5998163405860604,0.2612419000505659,0.5531914893617021,17.666666666666664,0.1031046497362287,2.0,3.0,2.0,2.0,0.0,0.0,29.0,5.0,10.0,0.32727272727272727,0.21968365553602812,0.056904373853809344,0.06066692356121965,18.0,5.0,1.007989037590678,
6.0,0.23076923076923078,14.0,5.0,9.666666666666666,2.808716591058786,0.17059513518319186,0.49056603773584906,15.000000000000002,0.012050295857988166,0.0,1.0,0.0,0.0,2.0,2.0,14.0,4.0,5.0,0.5333333333333333,0.2708333333333333,0.0326092520673611,0.03958876356616072,8.0,5.0,1.7690514116944835,
6.0,0.23076923076923078,14.0,5.0,9.5,3.774917217635375,0.17226710082812355,0.4482758620689655,14.566666666666666,0.012862555797778468,4.0,4.0,0.0,0.0,4.0,4.0,13.0,5.0,3.0,0.4666666666666667,0.2887700534759358,0.032308001172287985,0.040122154067235995,7.0,5.0,-0.40466944563310453,
4.0,0.15384615384615385,14.0,5.0,10.0,3.24037034920393,0.11654857251377472,0.4262295081967213,13.4,0.0035631035631035627,3.0,0.0,0.0,1.0,3.0,3.0,7.0,3.0,3.0,0.5,0.2911392405063291,0.023305053588785207,0.027100875408219167,3.0,4.0,-0.5069442572507813,
6.0,0.23076923076923078,14.0,1.0,10.0,4.396968652757639,0.1765918093508798,0.45614035087719296,14.733333333333333,0.0783076923076923,4.0,4.0,3.0,1.0,4.0,4.0,14.0,5.0,3.0,0.5333333333333333,0.2828282828282828,0.03632805533808068,0.041101412322699114,8.0,5.0,-0.1231236523330691,
5.0,0.19230769230769232,14.0,8.0,11.0,2.5298221281347035,0.1676200198444164,0.4262295081967213,13.733333333333334,0.0013846153846153847,2.0,3.0,2.0,1.0,0.0,0.0,13.0,4.0,4.0,0.8,0.4153846153846154,0.027208270051610237,0.03911022725855982,8.0,5.0,0.48580855778871873,
5.0,0.19230769230769232,14.0,6.0,10.0,2.6076809620810595,0.15252042160987822,0.4262295081967213,13.733333333333333,0.0036190476190476185,3.0,2.0,1.0,1.0,1.0,1.0,10.0,4.0,3.0,0.5,0.3821138211382114,0.027375092759189455,0.03554817592125665,5.0,5.0,1.31532115498846,
5.0,0.19230769230769232,11.0,4.0,7.4,3.006659275674582,0.11072401245659444,0.4262295081967213,13.733333333333334,0.012277327935222671,1.0,2.0,1.0,0.0,1.0,1.0,7.0,3.0,3.0,0.2,0.21568627450980393,0.028575828298098706,0.02568959023695025,2.0,4.0,1.427982931440512,
4.0,0.15384615384615385,14.0,6.0,10.5,2.8722813232690143,0.12328834252365453,0.43333333333333335,13.566666666666666,0.0017307692307692308,0.0,1.0,0.0,1.0,2.0,2.0,8.0,4.0,2.0,0.6666666666666666,0.34177215189873417,0.023243588937222764,0.028643450006227807,4.0,4.0,1.5407865134230783,
5.0,0.19230769230769232,11.0,5.0,7.4,2.244994432064365,0.11448593515769072,0.45614035087719296,14.000000000000002,0.018717948717948723,2.0,0.0,2.0,1.0,0.0,0.0,7.0,3.0,4.0,0.2,0.2653061224489796,0.02859773726425412,0.026517703890695313,2.0,4.0,0.3715832202728794,
1.0,0.038461538461538464,14.0,14.0,14.0,0.0,0.0394960904064987,0.37681159420289856,11.066666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00998862328081221,0.009190011516749553,0.0,1.0,0.12879065626275177,
1.0,0.038461538461538464,6.0,6.0,6.0,0.0,0.02035864050005038,0.3170731707317073,9.483333333333329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.010701963031790798,0.004733178388293606,0.0,1.0,-0.9434770008816056,
3.0,0.11538461538461539,9.0,3.0,5.0,2.8284271247461903,0.030384970429624302,0.4126984126984127,12.249999999999998,0.27076923076923076,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,0.3333333333333333,0.0,0.03079148362807575,0.006720579983790939,1.0,2.0,-0.44028685514823285,
3.0,0.11538461538461539,3.0,2.0,2.6666666666666665,0.4714045207910317,0.00545028016607629,0.30952380952380953,9.866666666666667,0.0723076923076923,1.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,0.3333333333333333,0.14285714285714285,0.03625319326892561,0.0008897264309490307,1.0,2.0,0.19879053261948076,
3.0,0.11538461538461539,3.0,2.0,2.6666666666666665,0.4714045207910317,0.00545028016607629,0.30952380952380953,9.866666666666667,0.0723076923076923,2.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,2.0,0.3333333333333333,0.14285714285714285,0.03625319326892561,0.0008897264309490316,1.0,2.0,-0.21901693186479737,
2.0,0.07692307692307693,3.0,2.0,2.5,0.5,0.0015763466946496333,0.24299065420560748,7.900000000000002,0.0015384615384615385,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.5,0.0275284228671137,0.00011579429240520737,0.0,2.0,1.8135441401546566,
2.0,0.07692307692307693,3.0,2.0,2.5,0.5,0.0015763466946496333,0.24299065420560748,7.900000000000002,0.0015384615384615385,1.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.5,0.0275284228671137,0.00011579429240520644,0.0,2.0,0.2663148753824897,


15.0,0.5555555555555556,17.0,3.0,8.333333333333334,3.753516869402466,0.3285829605619499,0.6428571428571429,20.499999999999996,0.1511422384851244,1.0,3.0,4.0,4.0,0.0,0.0,53.0,5.0,19.0,0.3619047619047619,0.2159468438538206,0.06762691536560635,0.07274947665777555,38.0,5.0,-0.0018204982805807316,
6.0,0.2222222222222222,17.0,5.0,11.166666666666666,4.179978734661484,0.16299358903590705,0.48214285714285715,15.416666666666668,0.00792715189396939,2.0,0.0,0.0,1.0,1.0,1.0,12.0,4.0,4.0,0.4,0.3440366972477064,0.02887129282312599,0.03613537550419836,6.0,5.0,0.30394170725434816,
11.0,0.4074074074074074,17.0,5.0,9.909090909090908,4.077756634910146,0.2738733328677026,0.5625,18.249999999999996,0.033672291527997916,4.0,0.0,3.0,5.0,1.0,1.0,36.0,5.0,9.0,0.45454545454545453,0.2670299727520436,0.049187518428339384,0.06068670668996187,25.0,5.0,0.6921017390652681,
9.0,0.3333333333333333,17.0,5.0,9.444444444444445,4.4748956812449485,0.2187634659162661,0.54,17.25,0.02320233301882372,3.0,2.0,2.0,3.0,1.0,1.0,26.0,5.0,8.0,0.4722222222222222,0.2643171806167401,0.04156402883374392,0.048485228622164006,17.0,5.0,0.7056667669569342,
4.0,0.14814814814814814,17.0,6.0,11.25,4.815340071064556,0.110377520533111,0.45,14.083333333333334,0.0024305229433434564,2.0,1.0,0.0,0.0,3.0,1.0,8.0,4.0,2.0,0.6666666666666666,0.3218390804597701,0.021124140026557166,0.024463522331003,4.0,4.0,0.8517162948841616,
