degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random 
3.0,0.2,11.0,5.0,7.0,2.8284271247461903,0.17339811356465623,0.5,8.5,0.005555555555555557,1.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,0.6666666666666666,0.28,0.04494988570422532,0.052146708296852445,2.0,3.0,-0.2086104826827861,
5.0,0.3333333333333333,11.0,2.0,5.4,3.2619012860600183,0.23604715751090916,0.5357142857142857,9.5,0.07777777777777778,2.0,0.0,1.0,2.0,0.0,0.0,9.0,4.0,3.0,0.4,0.21212121212121213,0.07364346742761449,0.07092736119178761,4.0,3.0,0.3699284183630075,
4.0,0.26666666666666666,11.0,5.0,7.25,2.277608394786075,0.25245589754583,0.5172413793103449,9.0,0.005555555555555557,3.0,3.0,0.0,0.0,1.0,1.0,9.0,4.0,2.0,0.8333333333333334,0.3541666666666667,0.05541496632054126,0.07606095894731371,5.0,3.0,-0.32169746088053414,


14.0,0.6086956521739131,16.0,1.0,8.071428571428571,3.863090652282845,0.3237600736859268,0.696969696969697,18.333333333333332,0.17081938154072535,1.0,3.0,3.0,4.0,0.0,0.0,47.0,5.0,15.0,0.3626373626373626,0.23959390862944163,0.07723367573315706,0.07358876101754788,33.0,5.0,0.99701629913491,
9.0,0.3913043478260869,16.0,5.0,9.11111111111111,3.541639433446495,0.22863734394624474,0.575,15.583333333333334,0.027024770354809876,2.0,2.0,0.0,1.0,1.0,1.0,24.0,5.0,6.0,0.4166666666666667,0.29439252336448596,0.04852846905852984,0.05198256423468102,15.0,5.0,0.4244753582571723,
1.0,0.043478260869565216,14.0,14.0,14.0,0.0,0.035672956278022715,0.41818181818181815,10.416666666666668,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.010939203590448943,0.00812626892847736,0.0,1.0,-0.92584639114684,
11.0,0.4782608695652174,16.0,2.0,8.181818181818182,4.281422487024225,0.240818407278131,0.6571428571428571,17.0,0.2110574043874439,3.0,4.0,2.0,5.0,1.0,1.0,29.0,4.0,11.0,0.32727272727272727,0.20447284345047922,0.06521621731168117,0.05455502714222653,18.0,5.0,1.1747590055464592,
4.0,0.17391304347826086,16.0,8.0,12.25,3.031088913245535,0.12723302869144318,0.5111111111111111,13.083333333333334,0.0018280632411067194,2.0,4.0,0.0,0.0,1.0,1.0,9.0,4.0,2.0,0.8333333333333334,0.358695652173913,0.024663025461266606,0.028913597899618088,5.0,4.0,0.6133504405930079,
9.0,0.3913043478260869,16.0,5.0,9.777777777777779,3.8232556742411674,0.2396499970328785,0.575,15.583333333333334,0.023723591954817252,4.0,4.0,0.0,1.0,1.0,1.0,27.0,5.0,7.0,0.5,0.29004329004329005,0.0484072874099745,0.05445719798328572,18.0,5.0,-0.6559560398609031,
16.0,0.6956521739130435,14.0,4.0,8.0,3.0413812651491097,0.3695467360376952,0.7419354838709677,19.333333333333332,0.13187770727296416,0.0,1.0,4.0,3.0,2.0,2.0,61.0,5.0,21.0,0.375,0.2296983758700696,0.08307202818611109,0.0839121139041944,45.0,5.0,-2.280079910455829,
11.0,0.4782608695652174,16.0,4.0,9.090909090909092,3.728381209892705,0.27873320930082546,0.6052631578947368,16.583333333333332,0.04207561213490066,3.0,0.0,2.0,5.0,4.0,3.0,36.0,5.0,10.0,0.45454545454545453,0.2708018154311649,0.05824168131994216,0.06335003273128617,25.0,5.0,-0.29917246318619817,
14.0,0.6086956521739131,16.0,5.0,8.5,3.245876505000504,0.33990798919262133,0.696969696969697,18.333333333333332,0.08646129891189182,2.0,2.0,5.0,2.0,3.0,4.0,51.0,5.0,16.0,0.4065934065934066,0.2521823472356935,0.07280114000876374,0.07718845265411924,37.0,5.0,-0.9204076536469288,
7.0,0.30434782608695654,16.0,5.0,10.571428571428571,3.81190401832181,0.20196269265718025,0.5348837209302325,14.416666666666668,0.009875993571645744,3.0,0.0,1.0,6.0,5.0,3.0,21.0,5.0,5.0,0.6666666666666666,0.3309608540925267,0.038705161834001106,0.04592187484847757,14.0,5.0,0.2668193907496087,
8.0,0.34782608695652173,16.0,5.0,10.125,3.9823830805184977,0.22096868539895392,0.5609756097560976,15.083333333333334,0.018274643669900583,4.0,4.0,1.0,0.0,5.0,5.0,23.0,5.0,5.0,0.5357142857142857,0.3070652173913043,0.04367600236696355,0.05024043357289992,15.0,5.0,-1.3715568764297652,
7.0,0.30434782608695654,14.0,5.0,9.428571428571429,3.1558174334820746,0.18190756028120067,0.5476190476190477,14.583333333333334,0.01295420653128163,5.0,1.0,2.0,5.0,4.0,2.0,19.0,5.0,5.0,0.5714285714285714,0.2840466926070039,0.03903732233947695,0.04131302356741198,12.0,5.0,1.2030529157983347,
8.0,0.34782608695652173,14.0,5.0,8.625,2.6896793489187516,0.1852581809656017,0.575,15.166666666666666,0.031954985067633286,0.0,0.0,4.0,3.0,2.0,0.0,18.0,4.0,6.0,0.35714285714285715,0.23708206686930092,0.04448628334204685,0.0419655949357979,10.0,5.0,0.5391903149159897,
8.0,0.34782608695652173,16.0,4.0,8.125,3.950870157319777,0.1809556041078475,0.5609756097560976,15.0,0.03155467720685112,1.0,2.0,1.0,2.0,0.0,4.0,19.0,4.0,5.0,0.39285714285714285,0.2360655737704918,0.04527240766578268,0.04098092005528067,11.0,5.0,-0.7979004585940472,
5.0,0.21739130434782608,16.0,7.0,10.0,3.286335345030997,0.12824682888533903,0.5227272727272727,13.5,0.006258234519104083,2.0,3.0,0.0,0.0,3.0,3.0,11.0,4.0,3.0,0.6,0.2631578947368421,0.02997947340377402,0.029012414717055943,6.0,5.0,0.6851732273035881,
5.0,0.21739130434782608,16.0,7.0,11.2,3.4292856398964493,0.14732350050773282,0.5227272727272727,13.5,0.005779135225775541,4.0,3.0,0.0,0.0,4.0,0.0,12.0,4.0,3.0,0.7,0.3194444444444444,0.029632515802039787,0.03341095567268753,7.0,5.0,0.356639394653291,
6.0,0.2608695652173913,16.0,6.0,11.666666666666666,3.39934634239519,0.1888097947167664,0.5348837209302325,14.083333333333334,0.0033926218708827407,4.0,4.0,1.0,0.0,6.0,5.0,18.0,5.0,3.0,0.8,0.3767441860465116,0.033726010684378686,0.042950695946663786,12.0,5.0,0.5774652511908337,
6.0,0.2608695652173913,16.0,5.0,10.5,3.685557397915997,0.16919861405968237,0.5476190476190477,14.166666666666666,0.014794263707307187,1.0,0.0,3.0,4.0,0.0,0.0,14.0,4.0,4.0,0.5333333333333333,0.3058252427184466,0.03442542235199104,0.03841212862427907,8.0,5.0,0.12879599944649903,
5.0,0.21739130434782608,16.0,8.0,12.0,3.3466401061363023,0.1583405710244053,0.5227272727272727,13.583333333333334,0.003804347826086956,3.0,0.0,0.0,1.0,1.0,1.0,12.0,5.0,2.0,0.7,0.37333333333333335,0.02922314331859259,0.03598970556788903,7.0,5.0,-1.419103963620161,
6.0,0.2608695652173913,16.0,6.0,10.666666666666666,3.7267799624996494,0.1714890515347805,0.5476190476190477,14.166666666666666,0.00905497664390945,1.0,3.0,0.0,4.0,5.0,0.0,16.0,5.0,4.0,0.6666666666666666,0.30434782608695654,0.03437570672564014,0.03892514666328711,10.0,5.0,0.15518890091722493,
6.0,0.2608695652173913,11.0,5.0,8.166666666666666,2.266911751455907,0.13477358176760992,0.5348837209302325,14.0,0.02161371237458194,2.0,1.0,3.0,1.0,0.0,4.0,10.0,3.0,5.0,0.26666666666666666,0.2545454545454545,0.03511749916795404,0.030536727087245023,4.0,5.0,0.040477800577472065,
5.0,0.21739130434782608,14.0,6.0,8.8,2.9257477676655586,0.12095586060636232,0.48936170212765956,13.083333333333336,0.009338158547644713,0.0,5.0,1.0,0.0,2.0,2.0,8.0,3.0,4.0,0.3,0.3157894736842105,0.02994622239824342,0.0274941052200701,3.0,5.0,-0.31067676083425355,
1.0,0.043478260869565216,2.0,2.0,2.0,0.0,0.003105453317249702,0.2987012987012987,7.583333333333332,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.017300645565268925,0.0006734768607253632,0.0,1.0,1.1129861168166773,
2.0,0.08695652173913043,11.0,1.0,6.0,5.0,0.027178238313483347,0.41818181818181815,10.666666666666666,0.08695652173913043,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.025993454953971033,0.006098780164792487,0.0,1.0,-0.9363287386448745,


1.0,0.2,2.0,2.0,2.0,0.0,0.2073405801241836,0.4166666666666667,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.10912730506431778,0.08820935267994788,0.0,1.0,-0.01764797167215762,
4.0,0.8,2.0,1.0,1.25,0.4330127018922193,0.6761325746976425,0.8333333333333334,4.5,0.9,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.37735791292765264,0.29133570105144124,0.0,1.0,-1.6540915037752302,
1.0,0.2,4.0,4.0,4.0,0.0,0.32533928425989783,0.5,2.833333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.10518902584009712,0.14419876807605392,0.0,1.0,-0.48095947949717954,
2.0,0.4,4.0,1.0,2.5,1.5,0.4269867393939488,0.625,3.5,0.4,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.19794770448773816,0.18785864204044914,0.0,1.0,-2.0482390351033137,
1.0,0.2,4.0,4.0,4.0,0.0,0.32533928425989783,0.5,2.833333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.10518902584009712,0.14419876807605392,0.0,1.0,0.7467254381921525,
1.0,0.2,4.0,4.0,4.0,0.0,0.32533928425989783,0.5,2.833333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.10518902584009712,0.14419876807605392,0.0,1.0,0.6697240106136897,


degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random 
12.0,0.42857142857142855,16.0,4.0,9.083333333333334,3.639100926816342,0.3069550525762053,0.5714285714285714,19.16666666666666,0.06893004115226337,2.0,3.0,1.0,6.0,0.0,0.0,43.0,5.0,12.0,0.4696969696969697,0.2753807106598985,0.05421779541198937,0.06909927527319155,31.0,5.0,1.378697860908547,
8.0,0.2857142857142857,16.0,6.0,9.75,3.072051431861127,0.21456507007656733,0.5283018867924528,17.166666666666668,0.02848324514991181,1.0,0.0,2.0,3.0,1.0,1.0,22.0,5.0,5.0,0.5,0.30140845070422534,0.037845830026494845,0.04827855396247734,14.0,5.0,-0.6540021623331672,
9.0,0.3214285714285714,16.0,6.0,9.222222222222221,4.0490815907307995,0.22616859825787955,0.4745762711864407,16.833333333333332,0.015432098765432098,3.0,4.0,0.0,1.0,1.0,1.0,25.0,4.0,8.0,0.4444444444444444,0.26410835214446954,0.041422294784557195,0.050809825352947126,16.0,5.0,-0.44013199662378255,
4.0,0.14285714285714285,16.0,8.0,11.5,2.958039891549808,0.12252964594420798,0.417910447761194,13.91666666666667,0.0005291005291005291,4.0,4.0,0.0,0.0,1.0,1.0,9.0,4.0,2.0,0.8333333333333334,0.39759036144578314,0.02061489273266293,0.027711154487690688,5.0,4.0,0.8685129044036256,
8.0,0.2857142857142857,16.0,6.0,10.875,3.4798527267687636,0.23116765101392028,0.5283018867924528,17.166666666666668,0.0218694885361552,4.0,4.0,0.0,0.0,1.0,1.0,24.0,5.0,5.0,0.5714285714285714,0.30904522613065327,0.0377689930514631,0.051892028368375226,16.0,5.0,-1.1316708415444798,
16.0,0.5714285714285714,16.0,4.0,7.875,2.8695600708122493,0.3674700176349031,0.5957446808510638,20.833333333333325,0.12282480893592,0.0,2.0,5.0,2.0,2.0,2.0,61.0,5.0,21.0,0.375,0.23222748815165878,0.07056118355394468,0.08273258891216659,45.0,5.0,-1.3595770076492735,
10.0,0.3571428571428571,16.0,4.0,9.1,3.9610604640676716,0.25901920176530685,0.4827586206896552,17.333333333333332,0.018665490887713108,3.0,1.0,4.0,4.0,4.0,3.0,33.0,5.0,8.0,0.5111111111111111,0.2984790874524715,0.04513925488879771,0.05846260498890716,23.0,5.0,-0.9759110246801221,
16.0,0.5714285714285714,16.0,5.0,8.125,2.8695600708122493,0.3673158618230429,0.6363636363636364,21.33333333333333,0.14609788359788362,1.0,0.0,6.0,3.0,3.0,4.0,60.0,5.0,21.0,0.36666666666666664,0.2158920539730135,0.07160252532638096,0.08245168905673994,44.0,5.0,-1.4947586829474238,
9.0,0.3214285714285714,16.0,5.0,9.666666666666666,4.08248290463863,0.2242702795461143,0.5833333333333334,18.333333333333332,0.31646825396825395,3.0,1.0,4.0,5.0,5.0,3.0,26.0,5.0,8.0,0.4722222222222222,0.22153209109730848,0.048951194914456445,0.05017837269322641,17.0,5.0,-0.2559111981500069,
7.0,0.25,16.0,5.0,10.428571428571429,4.135461378894322,0.20312670883653394,0.45901639344262296,15.833333333333336,0.00513668430335097,4.0,4.0,3.0,0.0,5.0,5.0,21.0,5.0,4.0,0.6666666666666666,0.34798534798534797,0.032736459002751746,0.045848581288848354,14.0,5.0,0.2890537654175415,
11.0,0.39285714285714285,16.0,1.0,7.363636363636363,4.006193552096492,0.21931527130774792,0.5714285714285714,18.833333333333332,0.1839800117577895,0.0,2.0,3.0,4.0,4.0,2.0,28.0,5.0,10.0,0.3090909090909091,0.16842105263157894,0.0583956746018099,0.04891727694012648,17.0,5.0,0.6235715275239525,
7.0,0.25,16.0,6.0,9.428571428571429,3.0169588688489823,0.17536544934637982,0.4745762711864407,16.166666666666668,0.01263227513227513,2.0,1.0,1.0,2.0,2.0,0.0,16.0,4.0,5.0,0.42857142857142855,0.2537313432835821,0.033707666480014144,0.039253962202155775,9.0,5.0,0.5816436744927322,
8.0,0.2857142857142857,16.0,4.0,7.875,3.585997071945263,0.1787018215602132,0.4666666666666667,16.333333333333332,0.018261316872427984,1.0,0.0,3.0,3.0,0.0,4.0,19.0,4.0,5.0,0.39285714285714285,0.23469387755102042,0.03780379548978599,0.04022364019392229,11.0,5.0,-0.5648503234225777,
6.0,0.21428571428571427,16.0,7.0,9.666666666666666,3.1446603773522015,0.14443078235778745,0.4745762711864407,15.833333333333334,0.018312757201646084,4.0,3.0,2.0,0.0,3.0,3.0,13.0,4.0,4.0,0.4666666666666667,0.21782178217821782,0.03004297253372509,0.032295939725397925,7.0,5.0,0.00460064063430477,
6.0,0.21428571428571427,16.0,5.0,10.5,4.112987559751022,0.16477934952334547,0.49122807017543857,15.833333333333337,0.017857142857142856,2.0,3.0,2.0,0.0,4.0,0.0,15.0,4.0,4.0,0.6,0.25943396226415094,0.029854472766866022,0.036932817457617,9.0,5.0,0.5225149874709821,
6.0,0.21428571428571427,16.0,6.0,11.333333333333334,3.7712361663282534,0.1859229202329258,0.45161290322580644,15.333333333333336,0.0017416225749559081,4.0,4.0,0.0,1.0,5.0,5.0,18.0,5.0,3.0,0.8,0.3883495145631068,0.028546587374436647,0.04196162065383639,12.0,5.0,-0.6401779456022935,
6.0,0.21428571428571427,16.0,7.0,10.5,3.947573094109004,0.1692344524861078,0.45901639344262296,15.500000000000002,0.009112286890064668,5.0,1.0,1.0,4.0,0.0,0.0,14.0,4.0,4.0,0.5333333333333333,0.3058252427184466,0.029212864824584038,0.038025530668187695,8.0,5.0,-1.205141451124221,
5.0,0.17857142857142855,16.0,7.0,11.8,3.8157568056677826,0.15702751441265672,0.4444444444444444,14.833333333333336,0.0018518518518518517,3.0,1.0,0.0,1.0,1.0,1.0,12.0,5.0,2.0,0.7,0.3835616438356164,0.024557089056054495,0.03543627399557562,7.0,5.0,0.1815442816874092,
6.0,0.21428571428571427,16.0,6.0,10.666666666666666,3.9860869143671325,0.17022765635966478,0.45901639344262296,15.500000000000002,0.01024397413286302,5.0,3.0,1.0,0.0,0.0,0.0,15.0,5.0,3.0,0.6,0.3014354066985646,0.02910565797565443,0.03832237985544978,9.0,5.0,1.8075484414493086,
7.0,0.25,16.0,2.0,7.428571428571429,4.271404682207444,0.13486211089303102,0.4745762711864407,16.166666666666664,0.07279541446208113,2.0,4.0,0.0,1.0,1.0,1.0,13.0,4.0,5.0,0.2857142857142857,0.167420814479638,0.03778196735674913,0.03002880849195737,6.0,5.0,-1.353302978407197,
5.0,0.17857142857142855,16.0,6.0,9.8,3.54400902933387,0.1236065344013463,0.5,15.666666666666668,0.01455026455026455,4.0,5.0,1.0,2.0,0.0,5.0,12.0,4.0,3.0,0.7,0.21804511278195488,0.026928833220291347,0.02748891219111351,7.0,5.0,0.937902473159753,
5.0,0.17857142857142855,9.0,1.0,2.6,3.2000000000000006,0.027082973917968867,0.417910447761194,13.916666666666666,0.2698412698412698,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.06488220171048525,0.00583613784033859,0.0,1.0,-1.7545657468447537,
1.0,0.03571428571428571,5.0,5.0,5.0,0.0,0.003323158858531065,0.2978723404255319,9.366666666666665,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.016204390471927493,0.0006455665728635632,0.0,1.0,-0.48296765365056166,
1.0,0.03571428571428571,5.0,5.0,5.0,0.0,0.003323158858531065,0.2978723404255319,9.366666666666665,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.016204390471927493,0.0006455665728635632,0.0,1.0,0.35439649351647007,
1.0,0.03571428571428571,5.0,5.0,5.0,0.0,0.003323158858531065,0.2978723404255319,9.366666666666665,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.016204390471927493,0.0006455665728635632,0.0,1.0,1.480559701935101,
1.0,0.03571428571428571,5.0,5.0,5.0,0.0,0.003323158858531065,0.2978723404255319,9.366666666666665,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.016204390471927493,0.0006455665728635632,0.0,1.0,-0.009760537962260315,
1.0,0.03571428571428571,11.0,11.0,11.0,0.0,0.02452178521520437,0.3684210526315789,11.333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.009684821349450992,0.005411002908427389,0.0,1.0,0.8104371603689475,
2.0,0.07142857142857142,11.0,2.0,6.5,4.5,0.026688775484783274,0.3783783783783784,12.0,0.010405643738977073,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.1,0.01688226970430426,0.0058500075289695565,0.0,2.0,0.8548359157527654,
2.0,0.07142857142857142,7.0,2.0,4.5,2.5,0.01824984589837437,0.3333333333333333,10.966666666666663,0.0028659611992945325,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.16666666666666666,0.016935139974579308,0.00396874867089985,0.0,2.0,-0.016345327418946672,


12.0,0.4444444444444444,16.0,4.0,9.25,3.6543353248801163,0.30043000510667683,0.5869565217391305,18.83333333333333,0.07439729428033523,2.0,3.0,1.0,1.0,0.0,0.0,43.0,5.0,12.0,0.4696969696969697,0.27261462205700127,0.05405689925283398,0.06670603457374194,31.0,5.0,-0.31223902796667924,
8.0,0.2962962962962963,16.0,6.0,9.875,2.9341736485763756,0.21047255386514183,0.5294117647058824,16.666666666666664,0.023146898585495075,1.0,0.0,2.0,3.0,1.0,1.0,22.0,5.0,5.0,0.5,0.3064066852367688,0.037380453895903255,0.04672710289622755,14.0,5.0,-0.36692716450366847,
11.0,0.4074074074074074,16.0,1.0,8.272727272727273,4.4126040361860355,0.23845080947167893,0.5294117647058824,17.916666666666664,0.10040985655020744,3.0,4.0,3.0,0.0,1.0,1.0,29.0,4.0,11.0,0.32727272727272727,0.2088607594936709,0.05433859976763372,0.05274456216032378,18.0,5.0,0.9020546949070327,
4.0,0.14814814814814814,16.0,8.0,11.75,2.8613807855648994,0.12048030125203227,0.43548387096774194,13.833333333333336,0.0005698005698005699,4.0,4.0,0.0,0.0,1.0,1.0,9.0,4.0,2.0,0.8333333333333334,0.38372093023255816,0.02087395708335258,0.026829136511603395,5.0,4.0,-1.335150645712326,
8.0,0.2962962962962963,16.0,6.0,10.875,3.4437443284889775,0.22534911664356472,0.5294117647058824,16.666666666666664,0.01611186084870295,4.0,4.0,2.0,3.0,1.0,1.0,24.0,5.0,5.0,0.5714285714285714,0.3123425692695214,0.0373736226218107,0.04991558317827197,16.0,5.0,-1.4912059471488197,
16.0,0.5925925925925926,16.0,4.0,8.125,2.9553976043842223,0.3615514492893341,0.5869565217391305,20.416666666666664,0.08652888155812131,0.0,2.0,5.0,5.0,2.0,2.0,61.0,5.0,21.0,0.375,0.22727272727272727,0.0707101054531606,0.08022956858532526,45.0,5.0,2.5595666375349695,
11.0,0.4074074074074074,16.0,4.0,8.909090909090908,3.871916261644883,0.26707391402209973,0.5192307692307693,17.749999999999996,0.030798803752020126,3.0,1.0,3.0,2.0,4.0,3.0,36.0,5.0,10.0,0.45454545454545453,0.2693498452012384,0.04974980728624746,0.059383283110635045,25.0,5.0,0.41161305051250874,
16.0,0.5925925925925926,16.0,5.0,8.375,2.8695600708122493,0.36120957699210043,0.6585365853658537,20.999999999999996,0.14139551157095018,1.0,0.0,6.0,4.0,3.0,4.0,60.0,5.0,21.0,0.36666666666666664,0.2153179190751445,0.07163414870952566,0.079958596396335,44.0,5.0,-0.464376462550401,
8.0,0.2962962962962963,16.0,5.0,10.125,3.950870157319777,0.21267322883236414,0.5192307692307693,16.5,0.016025641025641028,3.0,1.0,0.0,0.0,5.0,3.0,25.0,5.0,7.0,0.6071428571428571,0.2891891891891892,0.037866964504747906,0.0470757413898934,17.0,5.0,-0.7070600052210065,
8.0,0.2962962962962963,16.0,5.0,9.875,4.284784125250653,0.21128936252739466,0.4909090909090909,16.25,0.013942620082970961,4.0,4.0,4.0,0.0,5.0,5.0,23.0,5.0,5.0,0.5357142857142857,0.3008356545961003,0.037358836192040674,0.04698925791938902,15.0,5.0,-1.504816864164684,
10.0,0.37037037037037035,16.0,5.0,8.3,3.1953090617340916,0.2097826678521615,0.6,18.333333333333336,0.2693886306459406,0.0,2.0,3.0,2.0,4.0,2.0,27.0,5.0,9.0,0.37777777777777777,0.18216318785578747,0.05223089315361677,0.04618164472379892,17.0,5.0,1.330725351066853,
8.0,0.2962962962962963,16.0,5.0,9.0,3.2015621187164243,0.1843633366261155,0.54,16.833333333333332,0.043833408307092515,2.0,1.0,1.0,5.0,2.0,0.0,18.0,4.0,6.0,0.35714285714285715,0.22636103151862463,0.038532524908372646,0.04068027749556651,10.0,5.0,0.7291156705305432,
8.0,0.2962962962962963,16.0,4.0,8.375,3.7728470681966426,0.1779414600008351,0.5,16.416666666666668,0.021565368787591008,1.0,0.0,2.0,3.0,0.0,4.0,19.0,4.0,5.0,0.39285714285714285,0.22570532915360503,0.03846619727496507,0.0394190119481672,11.0,5.0,-1.2700934823870955,
6.0,0.2222222222222222,16.0,7.0,10.0,3.0,0.1429189973596823,0.5294117647058824,16.0,0.02993035770813549,4.0,3.0,0.0,1.0,3.0,3.0,13.0,4.0,4.0,0.4666666666666667,0.2132701421800948,0.030693217173730282,0.03145749242125244,7.0,5.0,-0.5455793021008278,
6.0,0.2222222222222222,16.0,5.0,10.666666666666666,4.149966532662911,0.16059399984061015,0.48214285714285715,15.416666666666668,0.01118983355825461,2.0,3.0,1.0,2.0,4.0,0.0,15.0,4.0,4.0,0.6,0.2534562211981567,0.02975051308128832,0.03552317169684922,9.0,5.0,0.4771672293260352,
6.0,0.2222222222222222,16.0,7.0,11.666666666666666,3.496029493900505,0.18321079708514235,0.47368421052631576,15.250000000000002,0.001875593542260209,4.0,4.0,0.0,0.0,6.0,5.0,18.0,5.0,3.0,0.8,0.3767441860465116,0.028710123925347757,0.040744860129517634,12.0,5.0,-1.0291010865205108,
6.0,0.2222222222222222,16.0,7.0,11.0,3.7416573867739413,0.16706091353498714,0.4909090909090909,15.583333333333334,0.01223488445710668,2.0,1.0,0.0,1.0,0.0,0.0,14.0,4.0,4.0,0.5333333333333333,0.2909090909090909,0.029818590469432773,0.03697998161272887,8.0,5.0,0.5464866074945315,
5.0,0.18518518518518517,16.0,8.0,12.0,3.5777087639996634,0.15386095801066207,0.46551724137931033,14.750000000000002,0.0019943019943019944,3.0,1.0,0.0,2.0,1.0,1.0,12.0,5.0,2.0,0.7,0.37333333333333335,0.02480459447525498,0.03420569144006687,7.0,5.0,-0.7773671227695704,
7.0,0.25925925925925924,16.0,5.0,10.285714285714286,4.199125273342591,0.18134790013614485,0.5,16.083333333333336,0.022965295479915365,2.0,3.0,2.0,3.0,5.0,0.0,18.0,5.0,5.0,0.5238095238095238,0.25170068027210885,0.03414344285339049,0.04019252747483856,11.0,5.0,1.28042923353371,
7.0,0.25925925925925924,16.0,2.0,7.428571428571429,4.135461378894322,0.13166996578304357,0.5192307692307693,16.166666666666668,0.07993827160493826,3.0,4.0,1.0,0.0,1.0,1.0,13.0,4.0,5.0,0.2857142857142857,0.167420814479638,0.03919952739241356,0.028875642068753295,6.0,5.0,0.0645233338280091,
5.0,0.18518518518518517,11.0,7.0,9.0,1.6733200530681511,0.11817931644909474,0.4576271186440678,14.583333333333334,0.005270655270655271,0.0,0.0,0.0,1.0,0.0,2.0,9.0,3.0,4.0,0.4,0.26666666666666666,0.025609734501228106,0.02620158328913303,4.0,5.0,-0.07954394911927008,
5.0,0.18518518518518517,16.0,6.0,9.4,3.5552777669262356,0.117982791056673,0.4909090909090909,15.000000000000002,0.009259259259259259,4.0,5.0,2.0,1.0,0.0,5.0,12.0,4.0,3.0,0.7,0.232,0.026600323773257908,0.025942273669174447,7.0,5.0,0.36630002186741367,
1.0,0.037037037037037035,11.0,11.0,11.0,0.0,0.026127641494565923,0.35064935064935066,10.766666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.009556033887156418,0.005758538136390619,0.0,1.0,-0.027718565466347992,
5.0,0.18518518518518517,10.0,1.0,3.0,3.521363372331802,0.0268482346001122,0.42857142857142855,13.75,0.21989553656220326,1.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,5.0,0.0,0.02564102564102564,0.05615782878353438,0.005655872445032826,0.0,2.0,1.0196953279823429,
1.0,0.037037037037037035,5.0,5.0,5.0,0.0,0.0032877060440549134,0.30337078651685395,9.2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.014905717498913684,0.0006174960192158391,0.0,1.0,-0.9408165549253857,
1.0,0.037037037037037035,5.0,5.0,5.0,0.0,0.0032877060440549134,0.30337078651685395,9.2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.014905717498913684,0.0006174960192158391,0.0,1.0,-0.47691347245404503,
2.0,0.07407407407407407,7.0,5.0,6.0,1.0,0.017894046407897882,0.38571428571428573,11.666666666666666,0.012345679012345678,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.1111111111111111,0.019665907083013048,0.0037700766693357047,0.0,2.0,0.2724936139323279,
