degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random 
7.0,0.28,16.0,5.0,8.285714285714286,3.534090536243709,0.1751645656603288,0.43103448275862066,14.592857142857142,0.01625793650793651,2.0,0.0,1.0,5.0,0.0,3.0,15.0,3.0,8.0,0.38095238095238093,0.21338912133891214,0.037319803035260474,0.040064289102998855,8.0,5.0,-0.7839850488117086,
6.0,0.24,16.0,5.0,10.666666666666666,3.9440531887330774,0.19156339157008245,0.423728813559322,14.092857142857142,0.008253968253968253,4.0,3.0,1.0,1.0,5.0,4.0,15.0,5.0,3.0,0.6,0.3076923076923077,0.03201484407932747,0.043954318487526255,9.0,5.0,0.3900466660699821,
5.0,0.2,16.0,6.0,10.0,4.147288270665544,0.1516459545548552,0.4166666666666667,13.592857142857142,0.005152777777777779,3.0,3.0,0.0,1.0,1.0,1.0,10.0,4.0,3.0,0.5,0.2781954887218045,0.02782903770113003,0.034779948357412604,5.0,5.0,-0.5738693751330924,
5.0,0.2,16.0,6.0,9.8,4.019950248448357,0.1467631580761083,0.43859649122807015,13.616666666666667,0.018722222222222227,3.0,4.0,0.0,0.0,0.0,0.0,10.0,4.0,3.0,0.5,0.27692307692307694,0.028752375424576104,0.033600384944729764,5.0,5.0,-0.42134769209337264,
6.0,0.24,16.0,2.0,8.666666666666666,4.714045207910317,0.1536842917641434,0.49019607843137253,14.616666666666667,0.33599206349206345,1.0,2.0,2.0,2.0,1.0,1.0,13.0,4.0,4.0,0.4666666666666667,0.2,0.03871769489891823,0.035142930955093826,7.0,5.0,2.6358220157380425,
5.0,0.2,9.0,6.0,7.8,1.16619037896906,0.12246721498404173,0.3968253968253968,13.092857142857142,0.004777777777777779,5.0,5.0,0.0,0.0,1.0,1.0,9.0,3.0,4.0,0.4,0.2549019607843137,0.02805801602200257,0.027984386792856628,4.0,5.0,0.4060917173396797,
1.0,0.04,2.0,2.0,2.0,0.0,0.0002763847063441631,0.16556291390728478,5.241666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.023315385616636906,8.111659100546111e-07,0.0,1.0,0.21897087205271087,
2.0,0.08,2.0,1.0,1.5,0.5,0.0005038262876065473,0.1968503937007874,6.559523809523809,0.08,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.041278554358696457,6.938837179546605e-06,0.0,1.0,0.7260835884680898,
2.0,0.08,2.0,2.0,2.0,0.0,0.0008176380896014824,0.23809523809523808,7.550000000000001,0.15333333333333335,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.036930588374292236,5.854470790993778e-05,0.0,1.0,0.7306197864362776,
2.0,0.08,2.0,2.0,2.0,0.0,0.002686113864782334,0.29411764705882354,8.7,0.22,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.032031547028947144,0.0004938615427130424,0.0,1.0,-0.9187675354020215,
2.0,0.08,6.0,2.0,4.0,2.0,0.01863869363408449,0.373134328358209,10.5,0.28,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.024869630282026017,0.004166022414117654,0.0,1.0,-0.9253733812247045,


15.0,0.576923076923077,16.0,4.0,8.2,3.2496153618543846,0.3455857014391586,0.65,20.083333333333332,0.11394412341911747,1.0,2.0,3.0,2.0,0.0,0.0,52.0,5.0,20.0,0.3523809523809524,0.2003338898163606,0.07123497987101764,0.07525242910051201,37.0,5.0,-0.4795450081241425,
8.0,0.3076923076923077,16.0,5.0,10.375,4.02919036532155,0.22029058866630286,0.5306122448979592,16.25,0.020047856617992358,3.0,3.0,2.0,4.0,1.0,1.0,22.0,5.0,7.0,0.5,0.2582278481012658,0.03959506590025296,0.04798025594865339,14.0,5.0,-1.0532636699137965,
4.0,0.15384615384615385,16.0,7.0,13.25,3.6314597615834874,0.13476771225466203,0.48148148148148145,14.083333333333336,0.0021409179056237878,3.0,3.0,0.0,1.0,1.0,1.0,8.0,4.0,2.0,0.6666666666666666,0.41836734693877553,0.022118248976787762,0.02940354578256662,4.0,4.0,1.8616883850530384,
7.0,0.2692307692307693,16.0,6.0,9.857142857142858,3.757984696561687,0.19042121568876905,0.5098039215686274,15.583333333333336,0.009537112010796222,4.0,3.0,0.0,1.0,1.0,1.0,18.0,4.0,5.0,0.5238095238095238,0.2773722627737226,0.03510028893198558,0.04149844889289242,11.0,5.0,0.6009085218724601,
7.0,0.2692307692307693,15.0,5.0,8.714285714285714,3.1493439550069438,0.16302019877988658,0.5306122448979592,15.916666666666668,0.016450890539959365,4.0,3.0,1.0,3.0,1.0,1.0,15.0,4.0,6.0,0.38095238095238093,0.20784313725490197,0.036143996718312366,0.0353651673414051,8.0,5.0,2.1354059808566617,
7.0,0.2692307692307693,16.0,6.0,10.857142857142858,4.189393799604337,0.20013159259003246,0.5306122448979592,15.916666666666668,0.013434820081878905,3.0,4.0,0.0,1.0,1.0,1.0,19.0,5.0,4.0,0.5714285714285714,0.27450980392156865,0.03548134062956944,0.04360975645577601,12.0,5.0,0.877717085315379,
16.0,0.6153846153846154,15.0,4.0,7.875,2.9553976043842223,0.3623999618150638,0.6842105263157895,20.666666666666664,0.1529524687690918,0.0,1.0,4.0,0.0,2.0,2.0,56.0,5.0,21.0,0.3333333333333333,0.20122417750573834,0.07653060449190209,0.07885976113219023,40.0,5.0,-0.34207098330097313,
15.0,0.576923076923077,16.0,4.0,8.0,3.366501646120693,0.3414506388874546,0.6666666666666666,20.166666666666664,0.12743374447256323,2.0,0.0,1.0,3.0,3.0,3.0,48.0,5.0,15.0,0.3142857142857143,0.2103448275862069,0.07204194051560438,0.07426790578569323,33.0,5.0,0.28929539334037363,
9.0,0.34615384615384615,16.0,6.0,9.444444444444445,3.5624932315291997,0.22952314618179986,0.5531914893617021,16.916666666666668,0.02473568536726432,2.0,0.0,5.0,5.0,3.0,3.0,25.0,4.0,9.0,0.4444444444444444,0.2281449893390192,0.04416448318102297,0.04995004168035454,16.0,5.0,-0.6089074720820143,
8.0,0.3076923076923077,16.0,5.0,9.875,4.284784125250653,0.20508642110215103,0.5306122448979592,16.25,0.025294185690470518,3.0,4.0,2.0,4.0,4.0,4.0,18.0,4.0,7.0,0.35714285714285715,0.2486910994764398,0.039880255430697856,0.04464712975454951,10.0,5.0,0.2525777304562007,
9.0,0.34615384615384615,16.0,5.0,8.88888888888889,3.6951753662924203,0.22185765508786867,0.5416666666666666,16.75,0.026349688323372533,1.0,2.0,3.0,2.0,4.0,0.0,24.0,5.0,7.0,0.4166666666666667,0.2311212814645309,0.04433403211652738,0.0482865586780757,15.0,5.0,0.4646563140052695,
6.0,0.23076923076923078,16.0,6.0,11.0,4.358898943540674,0.1767750563587752,0.5098039215686274,15.250000000000002,0.00782380013149244,5.0,5.0,2.0,4.0,4.0,4.0,16.0,5.0,3.0,0.6666666666666666,0.3023255813953488,0.03143220463925279,0.038553004581775664,10.0,5.0,-1.204178260921741,
11.0,0.42307692307692313,15.0,1.0,7.636363636363637,3.96054925650763,0.2283252008971057,0.6046511627906976,18.166666666666664,0.14515700770082768,0.0,1.0,4.0,4.0,2.0,2.0,24.0,4.0,8.0,0.23636363636363636,0.17529215358931552,0.05868512654980844,0.049557384185666,13.0,5.0,1.5470596926080142,
7.0,0.2692307692307693,16.0,6.0,10.142857142857142,3.7579846965616874,0.18607102118612742,0.5652173913043478,16.333333333333336,0.030431969237399104,4.0,4.0,0.0,1.0,0.0,4.0,18.0,5.0,4.0,0.5238095238095238,0.24398625429553264,0.0370896796061446,0.040452805161480095,11.0,5.0,2.0237417585893236,
7.0,0.2692307692307693,15.0,4.0,7.571428571428571,3.3319725113401715,0.15579176522838634,0.49056603773584906,15.450000000000001,0.015609675075262116,0.0,0.0,1.0,3.0,2.0,2.0,13.0,3.0,6.0,0.2857142857142857,0.2692307692307692,0.03605386164625209,0.03391713760048721,6.0,5.0,-0.0317232371729915,
7.0,0.2692307692307693,16.0,5.0,8.857142857142858,3.440455593940656,0.16081453014606414,0.5306122448979592,15.916666666666668,0.027367990983375595,2.0,0.0,0.0,1.0,0.0,3.0,15.0,3.0,8.0,0.38095238095238093,0.1984732824427481,0.03674032198147488,0.034903323149817894,8.0,5.0,-0.38527970889283064,
6.0,0.23076923076923078,16.0,5.0,11.166666666666666,4.336537277085895,0.17724155301028177,0.5098039215686274,15.250000000000002,0.00813186813186813,4.0,3.0,2.0,4.0,5.0,4.0,15.0,5.0,3.0,0.6,0.2927927927927928,0.03088543652860273,0.038617516341171554,9.0,5.0,-0.8571285064672849,
5.0,0.19230769230769232,15.0,7.0,9.6,3.0724582991474434,0.1243553258292867,0.48148148148148145,14.500000000000002,0.007474251238957119,1.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,0.4,0.24242424242424243,0.027146543766012266,0.02702597188172667,4.0,5.0,-0.8134261615337697,
6.0,0.23076923076923078,15.0,6.0,9.833333333333334,3.760171390892826,0.1588692844002187,0.49056603773584906,14.91666666666667,0.009589025353731233,3.0,1.0,2.0,0.0,4.0,4.0,13.0,4.0,5.0,0.4666666666666667,0.28061224489795916,0.031018292415952057,0.0346420862033819,7.0,5.0,0.6542618936340631,
6.0,0.23076923076923078,16.0,1.0,8.666666666666666,5.2493385826745405,0.1398108580940076,0.5098039215686274,15.250000000000002,0.08184143049932524,3.0,3.0,1.0,3.0,1.0,1.0,11.0,4.0,4.0,0.3333333333333333,0.20218579234972678,0.03615127603158495,0.03042758293732111,5.0,5.0,-0.0011126730908022605,
6.0,0.23076923076923078,16.0,6.0,9.833333333333334,4.13991411612474,0.15694441957604102,0.52,15.333333333333336,0.0164859206840631,1.0,4.0,0.0,1.0,0.0,0.0,13.0,4.0,5.0,0.4666666666666667,0.23645320197044334,0.031993598150941084,0.03414218766470353,7.0,5.0,1.087478118872502,
6.0,0.23076923076923078,16.0,2.0,9.5,4.9916597106239795,0.14495590854169194,0.5416666666666666,15.666666666666668,0.15135531135531136,3.0,2.0,2.0,2.0,1.0,1.0,13.0,4.0,4.0,0.4666666666666667,0.18719211822660098,0.03766691574985968,0.031483794304646005,7.0,5.0,0.3343772077314878,
5.0,0.19230769230769232,11.0,6.0,8.2,1.7204650534085253,0.11167386345823369,0.4727272727272727,14.250000000000002,0.006410256410256411,5.0,5.0,1.0,0.0,1.0,1.0,9.0,3.0,4.0,0.4,0.23636363636363636,0.02735137451138655,0.0242149566720697,4.0,5.0,0.0513019317648705,
1.0,0.038461538461538464,6.0,6.0,6.0,0.0,0.015702367871586007,0.34210526315789475,9.783333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.01067692718083673,0.00341093505107389,0.0,1.0,-0.5879596227585799,
1.0,0.038461538461538464,2.0,2.0,2.0,0.0,0.001958833026957297,0.2708333333333333,7.816666666666666,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0159475787582072,0.00040067400713533145,0.0,1.0,-0.5016194463116008,
2.0,0.07692307692307693,6.0,1.0,3.5,2.5,0.016660271189970904,0.36619718309859156,10.666666666666666,0.07692307692307693,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.02444524275971342,0.003574252045374089,0.0,1.0,-0.0010382675566713187,
1.0,0.038461538461538464,11.0,11.0,11.0,0.0,0.02574110406638565,0.38235294117647056,10.833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.010090382960289704,0.005555387659500547,0.0,1.0,1.1246705500197944,


16.0,0.64,16.0,4.0,8.125,3.3330729064933458,0.351569686210334,0.6944444444444444,20.166666666666664,0.10503214342417129,0.0,1.0,3.0,3.0,0.0,0.0,57.0,5.0,23.0,0.3416666666666667,0.19530102790014683,0.07519871436403418,0.07547337913541867,41.0,5.0,0.7072823546884652,
8.0,0.32,16.0,5.0,10.75,4.293891009329417,0.21360151336618885,0.5813953488372093,16.333333333333332,0.025842526754291457,3.0,3.0,0.0,5.0,1.0,1.0,22.0,5.0,7.0,0.5,0.24819277108433735,0.04007721145982143,0.045854941583707856,14.0,5.0,-0.46346390088803124,
4.0,0.16,16.0,7.0,13.75,3.897114317029974,0.13169978539093774,0.5102040816326531,14.000000000000002,0.0019271708683473393,3.0,3.0,0.0,2.0,1.0,1.0,8.0,4.0,2.0,0.6666666666666666,0.4077669902912621,0.022298244810522772,0.028329804134463624,4.0,4.0,-0.8105051066421896,
8.0,0.32,16.0,5.0,9.5,4.06201920231798,0.19986978218798673,0.5681818181818182,16.166666666666668,0.020998538011695905,3.0,3.0,1.0,0.0,1.0,1.0,20.0,4.0,6.0,0.42857142857142855,0.2590529247910863,0.04016456012336666,0.04291009234330011,12.0,5.0,0.7752238905625378,
8.0,0.32,16.0,5.0,8.25,3.3819373146171707,0.1724227453473461,0.5681818181818182,16.166666666666668,0.025642310905468795,3.0,0.0,1.0,0.0,1.0,1.0,17.0,4.0,7.0,0.32142857142857145,0.20123839009287925,0.0405605855544406,0.036912033227255184,9.0,5.0,-0.5598167682675184,
7.0,0.28,16.0,6.0,11.142857142857142,4.356557337707688,0.19563610549997057,0.5555555555555556,15.666666666666668,0.010434407096171803,3.0,4.0,2.0,2.0,1.0,1.0,19.0,5.0,4.0,0.5714285714285714,0.2761904761904762,0.03530797318068502,0.04203920064517724,12.0,5.0,-0.34368964049365064,
16.0,0.64,16.0,4.0,8.125,3.295356581616017,0.35246077044049845,0.7352941176470589,20.5,0.13475555971376404,1.0,0.0,5.0,1.0,2.0,2.0,56.0,5.0,21.0,0.3333333333333333,0.1976487876561352,0.07629890474508705,0.07560945522020542,40.0,5.0,0.39620292171646526,
16.0,0.64,16.0,4.0,7.9375,3.4363634484728185,0.34497073525238825,0.7352941176470589,20.5,0.15012328710161527,2.0,2.0,1.0,4.0,3.0,3.0,51.0,5.0,16.0,0.2916666666666667,0.2028657616892911,0.07661315796369879,0.07397299367895414,35.0,5.0,1.999170488658636,
9.0,0.36,16.0,6.0,9.777777777777779,3.5832256659104664,0.22421650292828582,0.5952380952380952,16.833333333333332,0.026154135338345867,2.0,2.0,2.0,4.0,3.0,3.0,25.0,4.0,9.0,0.4444444444444444,0.22448979591836735,0.04438477607502311,0.048093605402604635,16.0,5.0,-0.9354812240927812,
8.0,0.32,16.0,5.0,10.375,4.442338910979215,0.20175666331130734,0.5681818181818182,16.166666666666668,0.02648606811145511,4.0,4.0,0.0,5.0,4.0,4.0,18.0,4.0,7.0,0.35714285714285715,0.25,0.039991776712436596,0.04331478953317343,10.0,5.0,-0.6013673685872201,
10.0,0.4,16.0,1.0,8.4,4.340506882842141,0.21886383797888798,0.6097560975609756,17.333333333333332,0.10815131578947369,0.0,1.0,3.0,3.0,4.0,0.0,25.0,5.0,8.0,0.3333333333333333,0.19548872180451127,0.053302073730378485,0.046939314544888464,15.0,5.0,1.658113839166254,
6.0,0.24,16.0,5.0,11.333333333333334,4.749268949591669,0.17322964880922315,0.5319148936170213,15.000000000000002,0.005065934065934066,4.0,5.0,0.0,5.0,4.0,4.0,16.0,5.0,3.0,0.6666666666666666,0.3063063063063063,0.031049316083142504,0.037254868144143416,10.0,5.0,0.52107390977251,
10.0,0.4,16.0,5.0,8.6,3.8781438859330635,0.2192375184625053,0.6097560975609756,17.333333333333332,0.060747810797733406,1.0,3.0,0.0,5.0,2.0,2.0,23.0,4.0,7.0,0.28888888888888886,0.19636363636363635,0.049954836233764385,0.04697268478001443,13.0,5.0,0.26490145066092924,
7.0,0.28,16.0,5.0,10.142857142857142,4.085814184592883,0.17847349471668844,0.5813953488372093,16.0,0.01891535588594412,4.0,4.0,4.0,2.0,0.0,4.0,18.0,5.0,4.0,0.5238095238095238,0.24398625429553264,0.03669364482179239,0.038261652063380794,11.0,5.0,0.38500048240929047,
7.0,0.28,16.0,4.0,7.714285714285714,3.65334624358412,0.1510818939917492,0.5319148936170213,15.416666666666668,0.01659851551956815,1.0,2.0,1.0,0.0,2.0,2.0,13.0,3.0,6.0,0.2857142857142857,0.2616822429906542,0.03632278147805277,0.032417616327090365,6.0,5.0,-1.5572502868168088,
7.0,0.28,16.0,5.0,8.857142857142858,3.481730744843983,0.1550034858802609,0.5555555555555556,15.666666666666668,0.020881868131868136,2.0,2.0,2.0,2.0,0.0,3.0,15.0,3.0,8.0,0.38095238095238093,0.1984732824427481,0.036454901760332,0.03317654824160325,8.0,5.0,-0.1296842376057126,
7.0,0.28,16.0,5.0,10.714285714285714,4.831867007225076,0.18800234704893062,0.5681818181818182,15.833333333333334,0.01797619047619048,4.0,3.0,0.0,0.0,5.0,4.0,18.0,5.0,4.0,0.5238095238095238,0.24919093851132687,0.03594747530422302,0.0403693388502973,11.0,5.0,-0.21210331560272194,
5.0,0.2,16.0,7.0,9.8,3.249615361854384,0.12117308297606906,0.5102040816326531,14.333333333333336,0.005816059757236228,0.0,1.0,2.0,1.0,0.0,0.0,9.0,3.0,4.0,0.4,0.24444444444444444,0.027064021102690895,0.025981414527958314,4.0,5.0,-0.9075240816584815,
6.0,0.24,16.0,6.0,10.333333333333334,4.109609335312651,0.15646535678320342,0.5208333333333334,14.833333333333336,0.00987955182072829,4.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,5.0,0.4666666666666667,0.27884615384615385,0.03123430139906345,0.03363171013871105,7.0,5.0,0.8330383298469456,
5.0,0.2,16.0,6.0,10.4,4.586937976471886,0.13313496483076478,0.5208333333333334,14.500000000000002,0.005328216374269007,3.0,3.0,1.0,0.0,1.0,1.0,10.0,4.0,3.0,0.5,0.2624113475177305,0.027098209869996556,0.028583143646357747,5.0,5.0,-0.8231324388906551,
5.0,0.2,16.0,7.0,11.0,4.09878030638384,0.13807904507554805,0.5319148936170213,14.666666666666668,0.004698412698412699,1.0,4.0,2.0,1.0,2.0,2.0,10.0,4.0,3.0,0.5,0.28378378378378377,0.02677638337877051,0.029668252332012316,5.0,5.0,-0.22530287014123243,
6.0,0.24,16.0,6.0,10.166666666666666,4.258977446393546,0.1528414773679034,0.5434782608695652,15.166666666666668,0.01310811342080692,0.0,1.0,3.0,2.0,0.0,0.0,13.0,4.0,5.0,0.4666666666666667,0.23113207547169812,0.031978105429476655,0.03279175954180992,7.0,5.0,-0.22475022258828312,
6.0,0.24,16.0,1.0,9.333333333333334,5.405758246742285,0.1390378845582365,0.5434782608695652,15.166666666666668,0.08265873015873018,3.0,5.0,2.0,3.0,1.0,1.0,13.0,4.0,4.0,0.4666666666666667,0.1919191919191919,0.03641309731314196,0.029805816481799474,7.0,5.0,-0.3637564971176196,
5.0,0.2,10.0,7.0,8.4,1.3564659966250536,0.10850901032248797,0.5,14.166666666666668,0.006111111111111111,3.0,0.0,1.0,1.0,1.0,1.0,9.0,3.0,4.0,0.4,0.22807017543859648,0.02758678044221415,0.023191318395430503,4.0,5.0,-0.7656968505320362,
1.0,0.04,10.0,10.0,10.0,0.0,0.024145508172197367,0.38461538461538464,10.416666666666668,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.010299987006584086,0.005164732971042823,0.0,1.0,1.562269668753121,
1.0,0.04,6.0,6.0,6.0,0.0,0.015372229565071569,0.35714285714285715,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.010928179657260121,0.0032795341091994023,0.0,1.0,-0.7298132686017597,


degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random 
16.0,0.64,14.0,4.0,7.6875,2.7092146002116553,0.3737864006678282,0.6578947368421053,19.916666666666664,0.20246802951950005,0.0,2.0,3.0,0.0,0.0,0.0,57.0,5.0,23.0,0.3416666666666667,0.19921259842519684,0.07748063706776684,0.08367923646571318,41.0,5.0,-0.6169346626622207,
8.0,0.32,16.0,5.0,9.875,3.9191038516477206,0.22397874455945316,0.5,15.533333333333333,0.022266788766788764,3.0,3.0,1.0,4.0,1.0,1.0,22.0,5.0,7.0,0.5,0.260752688172043,0.04046521687751712,0.050182479496954216,14.0,5.0,0.5852200994442723,
4.0,0.16,16.0,7.0,12.75,3.418698582794336,0.13892488009002213,0.45454545454545453,13.366666666666667,0.001142857142857143,3.0,3.0,0.0,1.0,1.0,1.0,8.0,4.0,2.0,0.6666666666666666,0.43010752688172044,0.022647119957059956,0.031168481876997712,4.0,4.0,-0.3308580494728559,
8.0,0.32,16.0,5.0,8.875,3.822221212855164,0.212746802191097,0.49019607843137253,15.366666666666667,0.01667156862745098,2.0,3.0,1.0,4.0,1.0,1.0,20.0,4.0,6.0,0.42857142857142855,0.27522935779816515,0.040730534182573205,0.047644136227312,12.0,5.0,-0.7912967036874986,
7.0,0.28,16.0,5.0,8.285714285714286,3.4522988495984492,0.16733733607423695,0.49019607843137253,15.033333333333333,0.019234037204625434,2.0,3.0,1.0,2.0,1.0,1.0,15.0,4.0,6.0,0.38095238095238093,0.21338912133891214,0.036638740540156874,0.03736240391679222,8.0,5.0,-0.11684556821398624,
7.0,0.28,16.0,6.0,10.428571428571429,3.8119040183218096,0.20763673991550044,0.49019607843137253,15.033333333333333,0.009337301587301587,3.0,4.0,1.0,3.0,1.0,1.0,19.0,5.0,4.0,0.5714285714285714,0.28719723183391005,0.03593429502473213,0.0465366472711605,12.0,5.0,-0.44969219913509284,
14.0,0.56,16.0,4.0,8.142857142857142,3.06727293622627,0.34497635380331754,0.625,18.916666666666664,0.11421349565467213,1.0,1.0,5.0,2.0,2.0,2.0,49.0,5.0,18.0,0.38461538461538464,0.22023809523809523,0.06840456830416214,0.0772097430061264,35.0,5.0,-0.8860449426035566,
14.0,0.56,16.0,4.0,7.785714285714286,3.320468371191274,0.3346033096827798,0.5681818181818182,18.53333333333333,0.08635696329813976,2.0,0.0,4.0,5.0,3.0,3.0,43.0,5.0,13.0,0.31868131868131866,0.23117154811715482,0.06788492942347382,0.07489353255530057,29.0,5.0,0.5603827833616187,
8.0,0.32,16.0,5.0,9.5,3.427827300200522,0.21888652290028016,0.5,15.533333333333333,0.0167843137254902,4.0,0.0,2.0,3.0,3.0,3.0,21.0,4.0,6.0,0.4642857142857143,0.25,0.04029868485789183,0.04899735846233349,13.0,5.0,0.41642957884398585,
8.0,0.32,16.0,5.0,9.75,3.929058411375428,0.2146914293812617,0.5,15.533333333333333,0.02534780578898226,3.0,4.0,0.0,1.0,4.0,4.0,18.0,4.0,7.0,0.35714285714285715,0.26005361930294907,0.04067641663349165,0.04806194556421653,10.0,5.0,-0.47204604327605093,
9.0,0.36,14.0,5.0,8.555555555555555,3.0590888662080453,0.2271314363474397,0.5102040816326531,16.033333333333335,0.027578314659197006,0.0,2.0,0.0,1.0,4.0,0.0,24.0,5.0,7.0,0.4166666666666667,0.23557692307692307,0.045193557777909836,0.05085031837441151,15.0,5.0,0.899348393254807,
6.0,0.24,16.0,6.0,10.833333333333334,3.9334745737353156,0.18476252100104687,0.5102040816326531,14.750000000000002,0.01831379731379732,4.0,5.0,0.0,1.0,4.0,4.0,16.0,5.0,3.0,0.6666666666666666,0.3157894736842105,0.032432280213503584,0.041409595469306226,10.0,5.0,-1.5459807320016226,
9.0,0.36,16.0,5.0,8.333333333333334,3.711842908553348,0.2151374447918499,0.5102040816326531,16.033333333333335,0.03861494469582705,1.0,1.0,0.0,1.0,2.0,2.0,20.0,4.0,7.0,0.3055555555555556,0.21634615384615385,0.04562185913529302,0.04810075867971382,11.0,5.0,0.6706222509794546,
6.0,0.24,14.0,6.0,10.0,3.0,0.17043140869397475,0.5208333333333334,14.916666666666668,0.026568376068376066,4.0,4.0,2.0,0.0,0.0,4.0,14.0,5.0,3.0,0.5333333333333333,0.2828282828282828,0.032501497081220874,0.0381242187707305,8.0,5.0,2.723418117691446,
7.0,0.28,16.0,4.0,7.571428571428571,3.7361990944634345,0.16415915769135966,0.49019607843137253,15.033333333333333,0.01764479638009049,1.0,0.0,2.0,2.0,2.0,2.0,13.0,3.0,6.0,0.2857142857142857,0.2692307692307692,0.036953724707862276,0.036746435618282704,6.0,5.0,0.42635445922950477,
7.0,0.28,14.0,5.0,8.285714285714286,2.710523708715754,0.1639807515271244,0.5208333333333334,15.250000000000002,0.05192521367521367,4.0,0.0,2.0,0.0,0.0,3.0,15.0,3.0,8.0,0.38095238095238093,0.20833333333333334,0.03754513661011374,0.03657753767449117,8.0,5.0,0.6822145592180233,
7.0,0.28,16.0,5.0,10.0,4.27617987059879,0.20020994616433413,0.49019607843137253,15.033333333333333,0.014722222222222222,4.0,3.0,2.0,4.0,5.0,4.0,18.0,5.0,4.0,0.5238095238095238,0.2669039145907473,0.03610375089569951,0.0448648123618303,11.0,5.0,2.456818668162565,
5.0,0.2,14.0,7.0,9.0,2.6076809620810595,0.12639821870121556,0.423728813559322,13.483333333333333,0.005142857142857143,0.0,2.0,3.0,0.0,0.0,0.0,9.0,3.0,4.0,0.4,0.256198347107438,0.02743491152619654,0.028281461946121866,4.0,5.0,1.5344525099541961,
5.0,0.2,16.0,7.0,10.6,3.6660605559646724,0.1488111302481464,0.45454545454545453,13.700000000000001,0.004063492063492063,3.0,1.0,0.0,1.0,4.0,4.0,10.0,4.0,3.0,0.5,0.34814814814814815,0.027103266363704824,0.033390844695402176,5.0,5.0,0.5211706972171231,
6.0,0.24,16.0,3.0,8.666666666666666,4.6785562825394,0.14380301435211285,0.5434782608695652,15.166666666666668,0.28534885620915035,2.0,3.0,4.0,3.0,1.0,1.0,11.0,4.0,4.0,0.3333333333333333,0.1956521739130435,0.03939620562994572,0.0321112360543563,5.0,5.0,0.00618994632369473,
5.0,0.2,16.0,7.0,10.4,3.8262252939417984,0.1471595988992254,0.4716981132075472,14.033333333333333,0.0048095238095238095,1.0,1.0,0.0,1.0,2.0,2.0,10.0,4.0,3.0,0.5,0.29927007299270075,0.02716732064414459,0.03298866212933915,5.0,5.0,0.4070019083564319,
5.0,0.2,9.0,7.0,8.0,0.8944271909999159,0.11713129279893665,0.44642857142857145,13.533333333333333,0.004777777777777779,2.0,5.0,1.0,2.0,1.0,1.0,9.0,3.0,4.0,0.4,0.24528301886792453,0.02761091781328823,0.02612789284885063,4.0,5.0,1.3579016838709945,
1.0,0.04,3.0,3.0,3.0,0.0,0.0022173337554957763,0.2840909090909091,7.95,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.017369144820438637,0.0004313727468763445,0.0,1.0,-1.699947049244699,
3.0,0.12,6.0,1.0,3.0,2.160246899469287,0.01742008760783176,0.390625,11.25,0.22666666666666668,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.04093921936845175,0.0037718090092763233,0.0,1.0,-1.467730093592492,
2.0,0.08,3.0,1.0,2.0,1.0,0.0023855452817747665,0.29069767441860467,8.616666666666667,0.08,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.03487355283619557,0.0004370898595548837,0.0,1.0,0.5489804449232871,
