Barabasi_8000_12_path_1000_1008_1.pickle,13000,101863,0.0264,0.0252,0.0239,0.0335,0.0418,0.0296,0.0483,0.0494,0.0466,0.0329,0.0203,0.028,0.0135,0.0175,0.0168,0.0162,0.0279,0.0082,0.022,0.025,0.0413,0.0475,0.041,0.0156,0.0138,0.2876,
Barabasi_4000_10_house_800_455_2.pickle,8000,45954,0.03,0.0171,0.0145,0.0203,0.0291,0.0381,0.0219,0.0129,0.0219,0.0273,0.1477,0.123,0.0326,0.1315,0.0417,0.0508,0.028,0.0079,0.0201,0.0375,0.021,0.0296,0.0233,0.0179,0.0062,0.048,
Barabasi_4000_10_grid_800_503_3.pickle,11200,50803,0.0204,0.018,0.0124,0.0139,0.008,0.0178,0.0422,0.0376,0.077,0.027,0.0119,0.0213,0.0163,0.1736,0.0256,0.0209,0.0116,0.0,0.0205,0.0,0.0356,0.0494,0.0306,0.0,0.0064,0.3021,
Barabasi_4000_10_star_800_439_4.pickle,8000,44338,0.0263,0.0287,0.0226,0.0317,0.0467,0.053,0.0343,0.0446,0.0489,0.0252,0.0105,0.0438,0.0241,0.0274,0.0345,0.0289,0.0349,0.0083,0.018,0.0199,0.0222,0.0446,0.0557,0.0172,0.0108,0.2375,
Barabasi_8000_12_house_1000_1028_2.pickle,13000,103882,0.0246,0.026,0.0266,0.0706,0.0683,0.0501,0.0496,0.0315,0.0397,0.0475,0.0345,0.0302,0.0254,0.0266,0.0274,0.036,0.0271,0.0197,0.0371,0.0387,0.0498,0.0469,0.0342,0.0252,0.0124,0.0944,
Erdos_4000_48000_path_800_520_1.pickle,8000,52520,0.0118,0.0124,0.0113,0.0222,0.0315,0.0115,0.0236,0.0188,0.025,0.0096,0.0146,0.0096,0.0102,0.0215,0.0151,0.0126,0.0068,0.0036,0.0083,0.0,0.0,0.0379,0.0236,0.0,0.0038,0.6548,
Erdos_11000_132000_house_1300_1411_2.pickle,17500,142511,0.0039,0.006,0.0141,0.0138,0.0123,0.0051,0.0169,0.0173,0.014,0.003,0.0039,0.0142,0.0019,0.0037,0.0105,0.0061,0.0055,0.0036,0.0011,0.0,0.0,0.0146,0.0079,0.0,0.0026,0.818,
Erdos_4000_48000_house_800_536_2.pickle,8000,54135,0.0147,0.014,0.0111,0.0172,0.0195,0.0097,0.0149,0.0165,0.0205,0.0109,0.0111,0.0141,0.0379,0.009,0.0101,0.0152,0.0182,0.0053,0.0107,0.0011,0.0027,0.0469,0.0166,0.0015,0.0092,0.6414,
Erdos_8000_96000_path_1100_1015_1.pickle,13500,102514,0.0075,0.0135,0.0007,0.0128,0.0415,0.0556,0.0012,0.0021,0.0111,0.0087,0.063,0.0059,0.0632,0.0508,0.0283,0.0342,0.0184,0.0013,0.0059,0.0,0.0,0.0456,0.0354,0.0,0.0012,0.492,
Erdos_1900_20000_path_400_220_1.pickle,3900,22220,0.0213,0.0293,0.0192,0.0298,0.0383,0.0271,0.0456,0.0322,0.052,0.0249,0.025,0.0318,0.0156,0.0396,0.0138,0.0221,0.0185,0.0051,0.0323,0.0042,0.003,0.0676,0.0422,0.0016,0.0048,0.3528,
Erdos_1900_20000_house_400_228_2.pickle,3900,23028,0.0113,0.0111,0.019,0.0197,0.0273,0.0122,0.0424,0.0319,0.0423,0.0138,0.0254,0.0255,0.0167,0.0262,0.0186,0.0186,0.0133,0.0028,0.0071,0.0,0.0,0.0301,0.0316,0.0,0.0052,0.5478,
Erdos_1900_20000_grid_400_252_3.pickle,5500,25452,0.0138,0.013,0.0211,0.0118,0.0177,0.0157,0.012,0.0192,0.0194,0.0117,0.0357,0.0134,0.0208,0.1084,0.0285,0.0177,0.0197,0.0026,0.0111,0.0,0.0092,0.0207,0.021,0.0,0.0031,0.5328,
Erdos_1900_20000_star_400_220_4.pickle,3900,22220,0.0142,0.0186,0.0211,0.0291,0.0233,0.0087,0.0188,0.0194,0.0196,0.0073,0.0143,0.0416,0.0259,0.0154,0.0168,0.0174,0.0107,0.0074,0.0114,0.0,0.0,0.0303,0.0209,0.0,0.0056,0.602,
Barabasi_8500_19_house_1300_1702_2.pickle,15000,171935,0.0116,0.0163,0.0273,0.0377,0.0692,0.0517,0.0706,0.0349,0.049,0.0429,0.0321,0.0257,0.0132,0.0223,0.0578,0.0733,0.0254,0.0205,0.0181,0.0283,0.0473,0.0289,0.0704,0.0209,0.0089,0.0958,
Barabasi_8000_18_path_1200_1496_1.pickle,14000,151169,0.0208,0.0224,0.034,0.0395,0.0794,0.0386,0.0532,0.0471,0.0462,0.0399,0.0358,0.0209,0.049,0.0233,0.0428,0.0305,0.0327,0.0081,0.0361,0.0393,0.0294,0.0379,0.0697,0.0123,0.0015,0.1098,
Barabasi_6500_15_star_1000_1022_4.pickle,11500,103295,0.0142,0.0158,0.0388,0.0341,0.0667,0.0451,0.0443,0.0492,0.0367,0.0442,0.036,0.0289,0.0207,0.0334,0.0265,0.0264,0.0232,0.0132,0.0237,0.0397,0.0368,0.0464,0.0483,0.0167,0.0105,0.1806,
Erdos_5000_60000_path_1000_650_1.pickle,10000,65648,0.0265,0.0309,0.0189,0.0349,0.044,0.0165,0.0333,0.035,0.0431,0.0336,0.016,0.0162,0.015,0.0189,0.0127,0.0203,0.0261,0.001,0.0257,0.0,0.0,0.0614,0.0642,0.0,0.0008,0.4051,
Barabasi_6000_15_house_1000_967_2.pickle,11000,97740,0.0171,0.0158,0.0138,0.0365,0.0502,0.0397,0.03,0.0293,0.0253,0.0354,0.0273,0.0253,0.0151,0.0272,0.0217,0.028,0.0259,0.0169,0.0123,0.071,0.0409,0.0431,0.0392,0.0196,0.0112,0.2821,
Erdos_7000_84000_path_1200_900_1.pickle,13000,90900,0.0126,0.0078,0.0076,0.0205,0.014,0.0235,0.0132,0.0237,0.0089,0.0105,0.0227,0.0273,0.0207,0.1335,0.016,0.0333,0.012,0.0006,0.008,0.0,0.0,0.0192,0.0285,0.0,0.0029,0.5331,
Barabasi_7500_17_house_1100_1349_2.pickle,13000,136258,0.0151,0.0142,0.023,0.0382,0.0509,0.0196,0.0393,0.0374,0.0308,0.0226,0.0265,0.0401,0.0098,0.0254,0.0284,0.021,0.0224,0.0086,0.0136,0.0148,0.0324,0.0383,0.0363,0.0158,0.0094,0.366,
Barabasi_8000_18_house_1200_1520_2.pickle,14000,153594,0.0171,0.0203,0.0164,0.0404,0.0617,0.0871,0.0438,0.0337,0.0229,0.0485,0.0321,0.04,0.0306,0.0212,0.0312,0.0238,0.0351,0.0175,0.0308,0.0517,0.0557,0.0407,0.0464,0.0311,0.0115,0.109,
Barabasi_9500_21_path_1400_2060_1.pickle,16500,208116,0.0316,0.0309,0.0075,0.0361,0.0522,0.0385,0.0401,0.0314,0.037,0.0336,0.0341,0.0356,0.0235,0.0266,0.0327,0.0174,0.0313,0.0324,0.0337,0.0321,0.0412,0.0402,0.0427,0.0398,0.0118,0.1859,
Erdos_5000_60000_house_1000_670_2.pickle,10000,67670,0.0161,0.012,0.0194,0.0161,0.0174,0.0164,0.022,0.0214,0.0201,0.0094,0.0093,0.0122,0.0075,0.0114,0.0119,0.0082,0.0152,0.0068,0.0113,0.0046,0.0062,0.0278,0.0097,0.0021,0.0107,0.6751,
Barabasi_6500_15_cycle_1000_1042_5.pickle,12500,105312,0.0091,0.0078,0.0089,0.0141,0.0136,0.0093,0.0193,0.0151,0.015,0.0177,0.0376,0.0224,0.0297,0.1848,0.0288,0.0329,0.0108,0.0023,0.007,0.0156,0.0074,0.0246,0.054,0.0092,0.0027,0.4002,
Barabasi_6000_15_grid_1000_1027_3.pickle,15000,103801,0.0222,0.0197,0.0104,0.0227,0.0336,0.0466,0.0486,0.0282,0.0206,0.0431,0.0288,0.0277,0.0149,0.0414,0.0287,0.0381,0.0357,0.0174,0.0216,0.0645,0.0429,0.0441,0.0463,0.0325,0.0101,0.2096,
Erdos_7000_84000_house_1200_924_2.pickle,13000,93323,0.012,0.0066,0.0154,0.0116,0.0159,0.0018,0.0258,0.0237,0.0271,0.0045,0.0163,0.0151,0.017,0.0129,0.008,0.0089,0.0108,0.0028,0.0025,0.0,0.0,0.0257,0.0115,0.0,0.008,0.7161,
Erdos_5000_60000_grid_1000_730_3.pickle,14000,73730,0.0107,0.0125,0.0173,0.0126,0.014,0.0,0.0295,0.0205,0.0272,0.0038,0.0071,0.071,0.007,0.0093,0.0072,0.009,0.0094,0.0062,0.0029,0.0,0.0,0.0177,0.0073,0.0,0.004,0.6939,
Barabasi_8500_19_grid_1300_1780_3.pickle,20200,179818,0.0212,0.021,0.0226,0.0385,0.0469,0.0336,0.041,0.0309,0.0247,0.0371,0.0295,0.0272,0.0241,0.0304,0.0246,0.0278,0.0271,0.0235,0.022,0.0408,0.0385,0.0341,0.0437,0.0223,0.0132,0.2537,
Erdos_5000_60000_star_1000_650_4.pickle,10000,65650,0.0172,0.0174,0.0089,0.0264,0.0224,0.0133,0.0284,0.0283,0.0381,0.013,0.0084,0.0161,0.0149,0.0106,0.0125,0.0145,0.02,0.0022,0.012,0.0,0.0,0.0281,0.0225,0.0,0.0025,0.6223,
Barabasi_7500_17_grid_1100_1415_3.pickle,17400,142925,0.0179,0.0235,0.0134,0.023,0.0535,0.0354,0.0845,0.0411,0.0415,0.0206,0.0056,0.0069,0.0222,0.0142,0.0329,0.015,0.0257,0.0,0.0132,0.0,0.0484,0.042,0.0777,0.0,0.0073,0.3344,
Barabasi_8000_18_grid_1200_1592_3.pickle,18800,160867,0.0224,0.02,0.012,0.0434,0.0495,0.0407,0.0421,0.0342,0.048,0.0393,0.0437,0.0314,0.0338,0.047,0.0339,0.0374,0.0399,0.0145,0.0367,0.0377,0.0598,0.0334,0.0407,0.0344,0.0106,0.1133,
Barabasi_6000_15_star_1000_947_4.pickle,11000,95721,0.016,0.0207,0.0259,0.031,0.0445,0.0119,0.0246,0.0254,0.0248,0.021,0.0252,0.025,0.0179,0.0092,0.0198,0.0124,0.0245,0.0086,0.0125,0.0149,0.0145,0.0458,0.0289,0.0091,0.005,0.4807,
Erdos_7000_84000_grid_1200_996_3.pickle,17800,100595,0.0049,0.0075,0.0125,0.0082,0.0093,0.0058,0.0186,0.017,0.013,0.0051,0.0165,0.0224,0.0103,0.0173,0.0315,0.0251,0.0061,0.0015,0.0044,0.0,0.0054,0.0099,0.0129,0.0,0.0058,0.7292,
Barabasi_7500_17_star_1100_1327_4.pickle,13000,134036,0.0231,0.0246,0.0129,0.0387,0.053,0.0593,0.0411,0.0328,0.0391,0.0538,0.0286,0.0308,0.0332,0.0494,0.0307,0.0171,0.0388,0.0154,0.0331,0.0577,0.047,0.0474,0.0529,0.042,0.0114,0.0862,
Barabasi_9500_21_house_1400_2088_2.pickle,16500,210942,0.0239,0.035,0.0292,0.0299,0.0817,0.0512,0.0339,0.0201,0.0334,0.0622,0.0404,0.0474,0.0248,0.0447,0.0226,0.019,0.0276,0.0173,0.0376,0.0492,0.0909,0.0399,0.0412,0.0229,0.0046,0.0694,
Barabasi_8500_19_star_1300_1676_4.pickle,15000,169312,0.0214,0.0231,0.0232,0.0304,0.0556,0.0509,0.0477,0.0358,0.0409,0.0338,0.0386,0.0396,0.0217,0.0383,0.0278,0.0362,0.0381,0.0107,0.0246,0.0363,0.0481,0.049,0.0404,0.0248,0.008,0.1549,
Erdos_7000_84000_star_1200_900_4.pickle,13000,90899,0.0098,0.0048,0.021,0.0116,0.0126,0.0016,0.0145,0.0114,0.0154,0.0065,0.0066,0.0067,0.0029,0.0073,0.0023,0.0042,0.0103,0.0045,0.0026,0.0,0.0,0.0254,0.0084,0.0,0.006,0.8036,
Barabasi_8000_18_star_1200_1496_4.pickle,14000,151167,0.0212,0.022,0.012,0.0509,0.0624,0.0669,0.037,0.0363,0.0359,0.0453,0.0426,0.0277,0.0546,0.0321,0.0205,0.0224,0.0394,0.0258,0.0275,0.0524,0.0403,0.0332,0.0377,0.0308,0.0084,0.1147,
Erdos_7000_84000_cycle_1200_924_5.pickle,14200,93322,0.0022,0.0014,0.026,0.0032,0.0143,0.0167,0.0127,0.0161,0.0087,0.0176,0.0253,0.0517,0.0529,0.0511,0.0558,0.0659,0.0079,0.0045,0.0,0.0,0.0,0.023,0.0827,0.0,0.0021,0.4582,
Barabasi_9500_21_grid_1400_2172_3.pickle,22100,219429,0.0112,0.0128,0.0664,0.0448,0.0677,0.0718,0.0482,0.0335,0.0362,0.0279,0.0319,0.033,0.036,0.024,0.0363,0.0304,0.0119,0.0026,0.0154,0.0299,0.048,0.0437,0.0591,0.0107,0.0045,0.1624,
Barabasi_9500_21_star_1400_2060_4.pickle,16500,208119,0.0219,0.0182,0.0133,0.0497,0.0649,0.0419,0.0406,0.0207,0.0294,0.0308,0.0293,0.0233,0.0307,0.036,0.0364,0.0164,0.0329,0.027,0.0197,0.0472,0.0368,0.0356,0.0384,0.0333,0.0084,0.2172,
Barabasi_18000_30_star_2100_5496_4.pickle,28500,555089,0.0155,0.0176,0.0221,0.0211,0.0383,0.0419,0.0569,0.0383,0.0262,0.0302,0.0263,0.0319,0.0299,0.0332,0.0227,0.0186,0.0276,0.01,0.021,0.0382,0.0604,0.0547,0.0455,0.0234,0.0141,0.2345,
Barabasi_20000_32_grid_2300_6688_3.pickle,40700,675560,0.0298,0.0227,0.009,0.0293,0.0566,0.0559,0.0385,0.0442,0.0531,0.0453,0.0656,0.0209,0.0146,0.0396,0.0217,0.0089,0.0267,0.0112,0.0146,0.0237,0.0441,0.0592,0.0469,0.021,0.0039,0.1931,
Barabasi_18000_30_house_2100_5538_2.pickle,28500,559333,0.0161,0.0189,0.0107,0.0337,0.0424,0.047,0.0429,0.0344,0.042,0.0344,0.0207,0.0321,0.0224,0.032,0.0318,0.0414,0.0187,0.0053,0.0131,0.0196,0.0372,0.0417,0.0421,0.0211,0.0131,0.2853,
Barabasi_18000_30_path_2100_5496_1.pickle,28500,555090,0.0124,0.0095,0.0147,0.0259,0.0367,0.0584,0.0408,0.0256,0.0304,0.0268,0.0329,0.0245,0.0187,0.03,0.028,0.0267,0.0155,0.0094,0.0112,0.0231,0.0328,0.0339,0.0371,0.0222,0.0106,0.362,
Barabasi_18000_30_grid_2100_5664_3.pickle,36900,572060,0.0162,0.0142,0.0028,0.0227,0.0455,0.036,0.0614,0.0424,0.0434,0.0492,0.038,0.0296,0.0385,0.0171,0.0335,0.0256,0.0261,0.0069,0.0161,0.0262,0.0598,0.0474,0.0809,0.0127,0.0181,0.1898,
Barabasi_20000_32_house_2300_6550_2.pickle,31500,661617,0.0219,0.0226,0.0139,0.0404,0.0701,0.0531,0.0386,0.0319,0.0334,0.0277,0.0438,0.0376,0.0194,0.0245,0.0187,0.0236,0.0318,0.0101,0.0148,0.0304,0.042,0.0635,0.039,0.0167,0.0101,0.2206,
Barabasi_20000_32_star_2300_6504_4.pickle,31500,656969,0.0245,0.0242,0.0072,0.0278,0.067,0.0408,0.0431,0.0254,0.028,0.0501,0.0575,0.0599,0.0347,0.0513,0.0246,0.0337,0.0267,0.0242,0.0435,0.0508,0.0421,0.0447,0.0418,0.0277,0.0084,0.0903,
Barabasi_20000_32_path_2300_6504_1.pickle,31500,656977,0.0209,0.0327,0.0123,0.0515,0.0525,0.0309,0.0489,0.0289,0.0359,0.0271,0.0422,0.0342,0.0179,0.0353,0.0214,0.0172,0.0323,0.014,0.0199,0.0278,0.0615,0.0522,0.0443,0.0206,0.0147,0.2028,
Barabasi_22000_36_grid_2600_8245_3.pickle,45400,832741,0.0098,0.0165,0.0204,0.0553,0.0891,0.0181,0.042,0.0344,0.0311,0.0227,0.0088,0.0087,0.0063,0.0163,0.0136,0.0148,0.023,0.0164,0.0144,0.0127,0.0285,0.0572,0.0729,0.0164,0.0132,0.3372,
Barabasi_22000_36_house_2600_8089_2.pickle,35000,816975,0.0235,0.0178,0.0073,0.0476,0.0466,0.0486,0.031,0.0297,0.0318,0.0171,0.0233,0.014,0.0151,0.0116,0.0107,0.0128,0.021,0.0134,0.0132,0.0106,0.0372,0.0346,0.0326,0.0139,0.0158,0.4192,
Barabasi_22000_36_path_2600_8037_1.pickle,35000,811728,0.0151,0.0137,0.0131,0.0272,0.0255,0.0376,0.0379,0.0291,0.0288,0.0223,0.0149,0.0211,0.0262,0.0157,0.0261,0.0492,0.0268,0.0135,0.0106,0.0359,0.0254,0.0493,0.0382,0.0164,0.0119,0.3685,
Barabasi_22000_36_star_2600_8037_4.pickle,35000,811728,0.0174,0.027,0.0343,0.0358,0.0642,0.0332,0.0304,0.0457,0.0367,0.026,0.0454,0.0287,0.0175,0.0211,0.0238,0.0074,0.029,0.0109,0.026,0.0141,0.0374,0.044,0.0523,0.0104,0.0046,0.2766,
Erdos_5500_22000_house_1000_290_2.pickle,10499,29290,0.0153,0.0141,0.0319,0.0294,0.0271,0.0108,0.0396,0.0326,0.0422,0.0107,0.0095,0.0135,0.0056,0.0098,0.0146,0.0139,0.0099,0.0072,0.0147,0.0,0.0,0.037,0.0356,0.0,0.0053,0.5695,
Erdos_5500_22000_house_1100_297_5.pickle,10997,29997,0.0037,0.0096,0.0091,0.0177,0.0236,0.0077,0.0233,0.0105,0.0123,0.0112,0.0497,0.0486,0.043,0.0791,0.1046,0.0477,0.0129,0.0157,0.0032,0.0079,0.0186,0.0419,0.0156,0.0102,0.0035,0.3692,
Erdos_5500_22000_house_1100_297_6.pickle,10999,29997,0.0164,0.0153,0.0252,0.022,0.0285,0.009,0.0343,0.0357,0.038,0.0071,0.0126,0.01,0.0082,0.0184,0.0189,0.0184,0.0174,0.0055,0.0144,0.0022,0.0,0.0542,0.017,0.0041,0.0072,0.56,
Erdos_5500_22000_path_1000_270_4.pickle,10499,27270,0.0294,0.0565,0.0107,0.0205,0.036,0.0439,0.0388,0.0321,0.0346,0.0468,0.0233,0.025,0.0197,0.0095,0.0252,0.025,0.0198,0.0054,0.0228,0.0,0.0,0.0393,0.0328,0.0,0.0002,0.4029,
Erdos_5500_22000_path_1000_270_3.pickle,10500,27270,0.012,0.0099,0.0227,0.0199,0.0224,0.0056,0.0338,0.0372,0.0268,0.0101,0.0093,0.0097,0.0068,0.0315,0.0105,0.0085,0.0099,0.0024,0.0094,0.0,0.0,0.0333,0.0278,0.0,0.0013,0.6394,
Erdos_5500_22000_path_1100_275_7.pickle,11000,27775,0.0149,0.0113,0.0267,0.0139,0.0321,0.022,0.0452,0.0518,0.0371,0.0156,0.0132,0.0135,0.023,0.0089,0.0124,0.0169,0.0147,0.0,0.0185,0.0,0.0,0.0321,0.0567,0.0,0.0,0.5194,
Erdos_5500_22000_path_1100_275_8.pickle,10993,27770,0.0176,0.0271,0.0105,0.0157,0.02,0.0167,0.0246,0.0291,0.0453,0.0189,0.0199,0.0108,0.0205,0.0114,0.0114,0.0102,0.0105,0.0011,0.0138,0.0,0.0,0.0295,0.0258,0.0,0.0023,0.6074,
Erdos_5500_26000_house_1000_330_9.pickle,10499,33330,0.0144,0.0148,0.0224,0.0274,0.0248,0.0084,0.0337,0.0288,0.0359,0.0182,0.0102,0.0127,0.0128,0.0132,0.0084,0.0076,0.0162,0.0041,0.0107,0.0,0.0,0.0386,0.0244,0.0,0.0077,0.6046,
Erdos_5500_26000_house_1000_330_10.pickle,10499,33329,0.0178,0.0169,0.0277,0.0306,0.0369,0.0119,0.0594,0.0519,0.0511,0.0106,0.0109,0.0073,0.0078,0.0106,0.0106,0.0064,0.0179,0.004,0.0156,0.0038,0.0057,0.0409,0.0265,0.0021,0.0058,0.5094,
Erdos_5500_26000_house_1100_337_14.pickle,11000,34037,0.0158,0.0138,0.004,0.0072,0.0346,0.0126,0.0555,0.0221,0.0277,0.0309,0.0317,0.0281,0.0306,0.0447,0.0429,0.0223,0.0291,0.0099,0.0396,0.0155,0.0295,0.0276,0.0311,0.004,0.015,0.3744,
Erdos_5500_26000_house_1100_337_13.pickle,10999,34036,0.0078,0.0092,0.0267,0.0174,0.0261,0.0115,0.025,0.0316,0.0197,0.0085,0.0125,0.0118,0.0089,0.0114,0.0075,0.0053,0.0064,0.0028,0.0065,0.0027,0.0033,0.0233,0.0199,0.0029,0.0043,0.6869,
Erdos_5500_26000_path_1000_310_11.pickle,10500,31310,0.0239,0.0327,0.0106,0.0349,0.0299,0.0193,0.0279,0.036,0.0343,0.0332,0.0302,0.0338,0.0478,0.0353,0.0422,0.0386,0.0134,0.0026,0.026,0.0,0.0025,0.0387,0.0548,0.0,0.0044,0.3469,
Erdos_5500_26000_path_1000_310_12.pickle,10499,31310,0.008,0.0092,0.0225,0.0247,0.0259,0.0115,0.0668,0.0388,0.041,0.0135,0.012,0.0098,0.0103,0.0145,0.0121,0.0132,0.0124,0.0042,0.0066,0.0009,0.0,0.042,0.0533,0.0024,0.0036,0.5406,
Erdos_5500_26000_path_1100_315_15.pickle,11000,31815,0.0119,0.0106,0.015,0.0132,0.0186,0.0152,0.0288,0.0229,0.0284,0.009,0.0055,0.0147,0.0139,0.0125,0.0136,0.0067,0.0104,0.0076,0.0038,0.0,0.0,0.0347,0.023,0.0,0.0041,0.676,
Erdos_5500_26000_path_1100_315_16.pickle,10998,31814,0.0231,0.0125,0.0082,0.0291,0.0216,0.0026,0.0352,0.039,0.0473,0.0419,0.0193,0.0319,0.037,0.0231,0.0273,0.0271,0.0082,0.0017,0.0214,0.0,0.0,0.0336,0.0678,0.0,0.0035,0.4374,
Erdos_6500_22000_house_1000_290_18.pickle,11488,29290,0.0149,0.0223,0.0077,0.0177,0.019,0.0108,0.0339,0.0425,0.028,0.0131,0.0149,0.0079,0.0115,0.0083,0.0191,0.0096,0.0165,0.005,0.0145,0.0063,0.0202,0.0341,0.0295,0.0013,0.0067,0.5846,
Erdos_6500_22000_house_1000_290_17.pickle,11483,29276,0.0197,0.0164,0.032,0.0372,0.0386,0.0193,0.0557,0.0505,0.0468,0.0216,0.0109,0.0119,0.0087,0.0206,0.0112,0.0222,0.0143,0.0024,0.0125,0.0,0.0,0.0592,0.0613,0.0,0.009,0.4181,
Erdos_6500_22000_house_1100_297_21.pickle,11987,29989,0.0111,0.0122,0.0185,0.0121,0.0204,0.0095,0.0332,0.036,0.0439,0.0102,0.0136,0.0095,0.0037,0.0079,0.0068,0.0071,0.0123,0.0068,0.0074,0.0022,0.0015,0.026,0.0208,0.0002,0.008,0.6588,
Erdos_6500_22000_house_1100_297_22.pickle,11999,29997,0.0133,0.015,0.0182,0.0204,0.0354,0.0723,0.0685,0.0286,0.0206,0.0072,0.0248,0.0266,0.0132,0.012,0.0253,0.0241,0.0524,0.0479,0.0036,0.0395,0.0385,0.0197,0.0618,0.0222,0.0002,0.2886,
Erdos_6500_22000_path_1000_270_19.pickle,11495,27270,0.0084,0.0076,0.0098,0.0093,0.0124,0.0073,0.0214,0.0198,0.0169,0.0073,0.0078,0.0091,0.0075,0.0074,0.006,0.0064,0.0083,0.0039,0.0047,0.0,0.0,0.0222,0.0131,0.0,0.0022,0.7811,
Erdos_6500_22000_path_1000_270_20.pickle,11485,27264,0.01,0.0219,0.0332,0.0278,0.0381,0.0236,0.0521,0.0505,0.0306,0.0285,0.0116,0.0095,0.0083,0.0118,0.0124,0.0141,0.015,0.002,0.0315,0.0,0.0,0.0586,0.0503,0.0,0.0047,0.454,
Erdos_6500_22000_path_1100_275_24.pickle,11974,27760,0.0183,0.0143,0.0123,0.0198,0.0289,0.0129,0.0248,0.0389,0.0326,0.0269,0.072,0.0639,0.0303,0.01,0.0256,0.0394,0.0226,0.0014,0.0028,0.0,0.0,0.0316,0.0909,0.0,0.0025,0.3771,
Erdos_6500_22000_path_1100_275_23.pickle,11984,27770,0.0073,0.0098,0.02,0.0145,0.0161,0.0054,0.031,0.03,0.0327,0.0049,0.0062,0.0105,0.0065,0.0227,0.0044,0.0074,0.013,0.0039,0.0026,0.0,0.0,0.0268,0.0187,0.0,0.0025,0.7029,
Erdos_6500_26000_house_1000_330_25.pickle,11498,33330,0.0106,0.009,0.0234,0.0146,0.0254,0.0084,0.0252,0.0217,0.0293,0.0121,0.0092,0.015,0.0072,0.0071,0.0113,0.0097,0.0098,0.005,0.0036,0.0025,0.0032,0.0332,0.0302,0.0036,0.0045,0.6653,
Erdos_6500_26000_house_1000_330_26.pickle,11499,33330,0.0531,0.0587,0.0096,0.0885,0.0446,0.031,0.0521,0.0685,0.0336,0.0223,0.0047,0.004,0.0127,0.012,0.0119,0.0104,0.0531,0.004,0.0045,0.0039,0.0061,0.0287,0.0255,0.0029,0.0454,0.3082,
Erdos_6500_26000_path_1000_310_27.pickle,11500,31309,0.0111,0.0122,0.0258,0.0291,0.0467,0.0184,0.0364,0.0441,0.0444,0.0149,0.0212,0.0181,0.0091,0.0126,0.0211,0.0141,0.013,0.004,0.0182,0.0038,0.0,0.0399,0.0446,0.0023,0.0052,0.4898,
Erdos_6500_26000_house_1100_337_30.pickle,11999,34037,0.02,0.0258,0.0225,0.026,0.0317,0.0459,0.0463,0.0267,0.0287,0.0023,0.0308,0.0123,0.0289,0.0478,0.0249,0.0327,0.037,0.0138,0.0107,0.0182,0.0128,0.0255,0.0335,0.0157,0.0073,0.3724,
Erdos_6500_26000_path_1100_315_31.pickle,11999,31814,0.0078,0.0066,0.0163,0.0223,0.0288,0.0095,0.0204,0.0318,0.0177,0.0034,0.0066,0.0245,0.0042,0.0052,0.0092,0.0074,0.0096,0.0044,0.007,0.0028,0.0,0.0213,0.0352,0.0014,0.004,0.6926,
Erdos_6500_26000_path_1000_310_28.pickle,11495,31310,0.016,0.0414,0.0065,0.0373,0.0427,0.012,0.0458,0.0533,0.0207,0.0225,0.016,0.0201,0.0371,0.0394,0.0224,0.0414,0.0452,0.0028,0.0288,0.0,0.0,0.0452,0.082,0.0,0.0078,0.3138,
Erdos_20000_252000_house_2350_2684_2.pickle,31750,271134,0.0063,0.0055,0.0179,0.0147,0.0149,0.0025,0.016,0.0129,0.0148,0.0022,0.0176,0.0059,0.0078,0.0046,0.005,0.0071,0.0083,0.0026,0.004,0.0,0.0,0.0173,0.0093,0.0,0.0044,0.7983,
Erdos_20000_252000_grid_2350_2825_3.pickle,41150,285374,0.0095,0.0162,0.0134,0.0213,0.0313,0.0331,0.0237,0.047,0.0466,0.0367,0.0414,0.0052,0.0059,0.0148,0.0091,0.0103,0.0065,0.0012,0.0174,0.0019,0.0562,0.0385,0.0374,0.0012,0.0065,0.4678,
Erdos_20000_252000_star_2350_2637_4.pickle,31750,266384,0.0061,0.0049,0.0058,0.0073,0.0087,0.0,0.0094,0.006,0.0039,0.002,0.0043,0.0058,0.0058,0.0014,0.0021,0.0029,0.0056,0.0044,0.0032,0.0,0.0,0.0066,0.0063,0.0,0.0023,0.895,
Erdos_20000_252000_path_2350_2637_1.pickle,31750,266385,0.0114,0.0086,0.0174,0.0145,0.0143,0.0008,0.0175,0.0184,0.0157,0.004,0.0047,0.0071,0.0035,0.0057,0.0033,0.0036,0.0088,0.0104,0.0011,0.0,0.0,0.0242,0.0152,0.0,0.0041,0.7855,
Barabasi_300_8_path_100_28_1.pickle,800,2864,0.0086,0.0082,0.0091,0.0123,0.0212,0.0241,0.0217,0.015,0.0176,0.0139,0.0162,0.0164,0.0135,0.0089,0.0186,0.0136,0.0049,0.0052,0.005,0.0097,0.0269,0.0218,0.0419,0.0031,0.0018,0.0408,
Barabasi_300_8_house_100_30_2.pickle,800,3065,0.012,0.0147,0.0161,0.0264,0.0085,0.0223,0.0318,0.0349,0.0244,0.0207,0.0002,0.0,0.0,0.0002,0.0006,0.0002,0.0167,0.0123,0.0095,0.0084,0.0126,0.0296,0.0192,0.0082,0.0311,0.0392,
